   2017      3     11   12.00      1656.00   0.30609E+02   0.00000E+00   0.30609E+02   0.30659E+02   0.30669E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11811E+02   0.68609E+02  -0.15099E+03  -0.75944E+01   0.63953E-03   0.81834E-07   0.12637E-05       0.25     252.32     0.0000  0.00   0.55442E-03   0.55380E-01    30.6599    30.6655    30.6676    30.5956    30.2803
   2017      3     12   12.00      1680.00   0.30478E+02   0.00000E+00   0.30478E+02   0.30533E+02   0.30546E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14112E+02   0.70556E+02  -0.15552E+03  -0.13452E+02   0.69483E-03   0.10198E-05   0.15802E-05       0.24     245.77     0.0000  0.00  -0.44769E-02   0.85384E-02    30.5317    30.5376    30.5399    30.5403    30.5465
   2017      3     13   12.00      1704.00   0.30301E+02   0.00000E+00   0.30301E+02   0.30355E+02   0.30371E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14952E+02   0.75387E+02  -0.16240E+03  -0.22039E+02   0.72800E-03   0.16433E-05   0.14140E-05       0.24     257.58     0.0000  0.00  -0.55568E-02  -0.70072E-01    30.3535    30.3596    30.3621    30.3629    30.3715
   2017      3     14   12.00      1728.00   0.30254E+02   0.00000E+00   0.30254E+02   0.30308E+02   0.30325E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13640E+02   0.76006E+02  -0.16379E+03  -0.24742E+02   0.60051E-03   0.11009E-05   0.46573E-06       0.24     265.32     0.0000  0.00  -0.66938E-02  -0.19164E-01    30.3067    30.3128    30.3153    30.3161    30.3254
   2017      3     15   12.00      1752.00   0.30105E+02   0.00000E+00   0.30105E+02   0.30161E+02   0.30179E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15174E+02   0.74784E+02  -0.16454E+03  -0.23410E+02   0.78432E-03   0.21755E-05   0.13184E-05       0.24     237.36     0.0000  0.00  -0.84552E-02  -0.67446E-01    30.1597    30.1662    30.1691    30.1700    30.1788
   2017      3     16   12.00      1776.00   0.29699E+02   0.00000E+00   0.29699E+02   0.29751E+02   0.29769E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14600E+02   0.67883E+02  -0.15176E+03  -0.26793E+02   0.83111E-03   0.23516E-05   0.16808E-05       0.24     233.85     0.0000  0.00  -0.10261E-01  -0.72396E-01    29.7494    29.7554    29.7580    29.7590    29.7687
   2017      3     17   12.00      1800.00   0.29728E+02   0.00000E+00   0.29728E+02   0.29778E+02   0.29794E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14092E+02   0.65376E+02  -0.14644E+03  -0.23800E+02   0.73310E-03   0.14683E-05   0.10745E-05       0.24     234.80     0.0000  0.00  -0.37739E-02  -0.71627E-01    29.7763    29.7820    29.7844    29.7851    29.7944
   2017      3     18   12.00      1824.00   0.29495E+02   0.00000E+00   0.29495E+02   0.29546E+02   0.29563E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14497E+02   0.62569E+02  -0.14156E+03  -0.22727E+02   0.63229E-03   0.12491E-05   0.67829E-06       0.24     209.51     0.0000  0.00   0.62863E-03  -0.61792E-01    29.5446    29.5504    29.5529    29.5536    29.5626
   2017      3     19   12.00      1848.00   0.29218E+02   0.00000E+00   0.29218E+02   0.29270E+02   0.29286E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13611E+02   0.61127E+02  -0.13744E+03  -0.23474E+02   0.49355E-03   0.73014E-06   0.23655E-06       0.24     201.78     0.0000  0.00  -0.42805E-02  -0.13794E-01    29.2682    29.2738    29.2763    29.2771    29.2862
   2017      3     20   12.00      1872.00   0.29001E+02   0.00000E+00   0.29001E+02   0.29050E+02   0.29067E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11884E+02   0.57009E+02  -0.13269E+03  -0.25547E+02   0.46927E-03   0.61703E-06   0.23079E-06       0.23     211.49     0.0000  0.00  -0.11366E-02   0.21357E-01    29.0484    29.0537    29.0560    29.0567    29.0665
   2017      3     21   12.00      1896.00   0.29120E+02   0.00000E+00   0.29120E+02   0.29165E+02   0.29181E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11270E+02   0.54120E+02  -0.12673E+03  -0.23922E+02   0.47928E-03   0.43956E-06   0.26830E-06       0.23     227.08     0.0000  0.00   0.35344E-02   0.28412E-01    29.1640    29.1689    29.1707    29.1711    29.1813
   2017      3     22   12.00      1920.00   0.29372E+02   0.00000E+00   0.29372E+02   0.29419E+02   0.29434E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11325E+02   0.55585E+02  -0.12756E+03  -0.21311E+02   0.38946E-03   0.19630E-06   0.10302E-06       0.23     229.40     0.0000  0.00   0.29409E-02   0.11034E-01    29.4175    29.4223    29.4241    29.4244    29.4341
   2017      3     23   12.00      1944.00   0.29422E+02   0.00000E+00   0.29422E+02   0.29471E+02   0.29486E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12069E+02   0.57015E+02  -0.13354E+03  -0.18973E+02   0.60582E-03   0.92653E-06   0.85536E-06       0.23     203.39     0.0000  0.00  -0.30645E-02   0.48883E-01    29.4696    29.4750    29.4772    29.4777    29.4861
   2017      3     24   12.00      1968.00   0.29199E+02   0.00000E+00   0.29199E+02   0.29243E+02   0.29260E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10693E+02   0.54837E+02  -0.12974E+03  -0.24830E+02   0.81477E-03   0.15290E-05   0.17870E-05       0.23     220.16     0.0000  0.00  -0.12473E-01   0.45270E-01    29.2421    29.2472    29.2492    29.2498    29.2599
   2017      3     25   12.00      1992.00   0.29494E+02   0.00000E+00   0.29494E+02   0.29542E+02   0.29558E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12019E+02   0.61484E+02  -0.13741E+03  -0.22467E+02   0.73419E-03   0.11900E-05   0.14306E-05       0.23     232.43     0.0000  0.00  -0.17407E-02  -0.72311E-01    29.5403    29.5456    29.5476    29.5481    29.5576
   2017      3     26   12.00      2016.00   0.29436E+02   0.00000E+00   0.29436E+02   0.29485E+02   0.29502E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12137E+02   0.62427E+02  -0.13851E+03  -0.25195E+02   0.87646E-03   0.20460E-05   0.26304E-05       0.23     231.80     0.0000  0.00   0.50708E-02  -0.11869E+00    29.4841    29.4893    29.4913    29.4919    29.5018
   2017      3     27   12.00      2040.00   0.29756E+02   0.00000E+00   0.29756E+02   0.29803E+02   0.29819E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10374E+02   0.62586E+02  -0.14031E+03  -0.25055E+02   0.91440E-03   0.15633E-05   0.33702E-05       0.23     257.30     0.0000  0.00   0.68826E-02  -0.12911E+00    29.8013    29.8063    29.8081    29.8086    29.8186
   2017      3     28   12.00      2064.00   0.29993E+02   0.00000E+00   0.29993E+02   0.30047E+02   0.30062E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11211E+02   0.62630E+02  -0.13822E+03  -0.19205E+02   0.10093E-02   0.17610E-05   0.47077E-05       0.22     227.79     0.0000  0.00   0.11165E-01  -0.14832E+00    30.0462    30.0510    30.0528    30.0532    30.0617
   2017      3     29   12.00      2088.00   0.29880E+02   0.00000E+00   0.29880E+02   0.29929E+02   0.29944E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12313E+02   0.61214E+02  -0.13455E+03  -0.20511E+02   0.53919E-03   0.64492E-06   0.56329E-06       0.22     214.74     0.0000  0.00   0.43797E-02  -0.37224E-01    29.9277    29.9329    29.9351    29.9356    29.9444
   2017      3     30   12.00      2112.00   0.29790E+02   0.00000E+00   0.29790E+02   0.29843E+02   0.29859E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14095E+02   0.61049E+02  -0.13787E+03  -0.19900E+02   0.34769E-03   0.33642E-06   0.62555E-07       0.22     200.77     0.0000  0.00   0.21080E-02  -0.84867E-02    29.8419    29.8475    29.8499    29.8505    29.8588
   2017      3     31   12.00      2136.00   0.29268E+02   0.00000E+00   0.29268E+02   0.29320E+02   0.29336E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14206E+02   0.57384E+02  -0.13274E+03  -0.20715E+02   0.51680E-03   0.87645E-06   0.25749E-06       0.22     164.98     0.0000  0.00   0.39428E-02  -0.27332E-01    29.3188    29.3246    29.3273    29.3281    29.3363
   2017      4      1   12.00      2160.00   0.28733E+02   0.00000E+00   0.28733E+02   0.28783E+02   0.28799E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12017E+02   0.52443E+02  -0.12210E+03  -0.24278E+02   0.31079E-03   0.38906E-06   0.82304E-07       0.22     169.46     0.0000  0.00   0.15671E-02  -0.11739E-01    28.7814    28.7867    28.7890    28.7899    28.7991
   2017      4      2   12.00      2184.00   0.28610E+02   0.00000E+00   0.28610E+02   0.28654E+02   0.28670E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10731E+02   0.51732E+02  -0.11605E+03  -0.24132E+02   0.49952E-03   0.63945E-06   0.58601E-06       0.22     186.88     0.0000  0.00   0.16558E-02  -0.43683E-01    28.6530    28.6578    28.6598    28.6604    28.6701
   2017      4      3   12.00      2208.00   0.28606E+02   0.00000E+00   0.28606E+02   0.28656E+02   0.28671E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10771E+02   0.53224E+02  -0.11828E+03  -0.22540E+02   0.96843E-03   0.21772E-05   0.39839E-05       0.22     185.64     0.0000  0.00   0.26687E-02  -0.15134E+00    28.6549    28.6595    28.6613    28.6618    28.6710
   2017      4      4   12.00      2232.00   0.28500E+02   0.00000E+00   0.28500E+02   0.28549E+02   0.28564E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10520E+02   0.50443E+02  -0.11631E+03  -0.22540E+02   0.95066E-03   0.21431E-05   0.37513E-05       0.22     182.12     0.0000  0.00  -0.44380E-02  -0.14481E+00    28.5481    28.5526    28.5544    28.5549    28.5641
   2017      4      5   12.00      2256.00   0.28482E+02   0.00000E+00   0.28482E+02   0.28529E+02   0.28544E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10205E+02   0.48199E+02  -0.11195E+03  -0.20945E+02   0.92245E-03   0.15850E-05   0.32887E-05       0.22     180.64     0.0000  0.00  -0.10786E-01  -0.11437E+00    28.5283    28.5327    28.5345    28.5349    28.5440
   2017      4      6   12.00      2280.00   0.28447E+02   0.00000E+00   0.28447E+02   0.28492E+02   0.28507E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10416E+02   0.46491E+02  -0.11142E+03  -0.20367E+02   0.84844E-03   0.12752E-05   0.23729E-05       0.21     177.39     0.0000  0.00  -0.11775E-01  -0.80145E-01    28.4911    28.4956    28.4974    28.4978    28.5070
   2017      4      7   12.00      2304.00   0.28540E+02   0.00000E+00   0.28540E+02   0.28580E+02   0.28596E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.84912E+01   0.44165E+02  -0.11193E+03  -0.23678E+02   0.70300E-03   0.55861E-06   0.10688E-05       0.21     209.20     0.0000  0.00  -0.66041E-02  -0.63469E-01    28.5785    28.5828    28.5843    28.5845    28.5955
   2017      4      8   12.00      2328.00   0.29097E+02   0.00000E+00   0.29097E+02   0.29140E+02   0.29153E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.80608E+01   0.51561E+02  -0.12240E+03  -0.22629E+02   0.79149E-03   0.37080E-06   0.18079E-05       0.21     240.47     0.0000  0.00  -0.11059E-01  -0.58629E-01    29.1385    29.1429    29.1443    29.1425    29.1531
   2017      4      9   12.00      2352.00   0.29521E+02   0.00000E+00   0.29521E+02   0.29568E+02   0.29584E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.99646E+01   0.61020E+02  -0.13911E+03  -0.23345E+02   0.78448E-03   0.96990E-06   0.16284E-05       0.21     246.64     0.0000  0.00  -0.12381E-01   0.21689E-01    29.5671    29.5721    29.5740    29.5745    29.5844
   2017      4     10   12.00      2376.00   0.29729E+02   0.00000E+00   0.29729E+02   0.29781E+02   0.29798E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10018E+02   0.70194E+02  -0.16019E+03  -0.27833E+02   0.88771E-03   0.23062E-05   0.23400E-05       0.21     255.16     0.0000  0.00  -0.13790E-01   0.64138E-01    29.7794    29.7853    29.7878    29.7888    29.7981
   2017      4     11   12.00      2400.00   0.29684E+02   0.00000E+00   0.29684E+02   0.29740E+02   0.29757E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.85564E+01   0.77173E+02  -0.17088E+03  -0.31223E+02   0.12003E-02   0.37890E-05   0.81444E-05       0.21     250.15     0.0000  0.00  -0.27803E-01   0.11877E+00    29.7383    29.7443    29.7467    29.7480    29.7562
   2017      4     12   12.00      2424.00   0.29550E+02   0.00000E+00   0.29550E+02   0.29606E+02   0.29623E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.81704E+01   0.72744E+02  -0.15853E+03  -0.30472E+02   0.92559E-03   0.27144E-05   0.41532E-05       0.21     239.94     0.0000  0.00  -0.14954E-01   0.99571E-01    29.6042    29.6100    29.6124    29.6136    29.6229
   2017      4     13   12.00      2448.00   0.29606E+02   0.00000E+00   0.29606E+02   0.29657E+02   0.29674E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.78669E+01   0.68402E+02  -0.14872E+03  -0.27839E+02   0.81570E-03   0.19681E-05   0.21877E-05       0.21     236.95     0.0000  0.00  -0.94296E-02   0.82060E-01    29.6554    29.6610    29.6634    29.6643    29.6737
   2017      4     14   12.00      2472.00   0.29654E+02   0.00000E+00   0.29654E+02   0.29707E+02   0.29722E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.77073E+01   0.68747E+02  -0.14786E+03  -0.26344E+02   0.10891E-02   0.32310E-05   0.56288E-05       0.20     228.52     0.0000  0.00  -0.23935E-01   0.59383E-01    29.7058    29.7110    29.7131    29.7139    29.7223
   2017      4     15   12.00      2496.00   0.29691E+02   0.00000E+00   0.29691E+02   0.29744E+02   0.29759E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.75354E+01   0.63172E+02  -0.13793E+03  -0.25600E+02   0.12678E-02   0.35147E-05   0.11622E-04       0.20     231.17     0.0000  0.00  -0.36509E-01   0.70549E-01    29.7427    29.7473    29.7489    29.7494    29.7587
   2017      4     16   12.00      2520.00   0.29992E+02   0.00000E+00   0.29992E+02   0.30045E+02   0.30060E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.81155E+01   0.65909E+02  -0.14304E+03  -0.24554E+02   0.12784E-02   0.33751E-05   0.12213E-04       0.20     243.02     0.0000  0.00  -0.33166E-01   0.16059E+00    30.0446    30.0492    30.0508    30.0513    30.0604
   2017      4     17   12.00      2544.00   0.30109E+02   0.00000E+00   0.30109E+02   0.30163E+02   0.30180E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.85560E+01   0.73062E+02  -0.15613E+03  -0.26541E+02   0.88244E-03   0.24441E-05   0.25511E-05       0.20     241.23     0.0000  0.00  -0.73259E-02   0.10044E+00    30.1614    30.1672    30.1697    30.1706    30.1795
   2017      4     18   12.00      2568.00   0.30070E+02   0.00000E+00   0.30070E+02   0.30124E+02   0.30142E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.90641E+01   0.74195E+02  -0.16177E+03  -0.29526E+02   0.65827E-03   0.13725E-05   0.72904E-06       0.20     243.61     0.0000  0.00   0.67249E-02   0.17852E-01    30.1224    30.1285    30.1312    30.1324    30.1414
   2017      4     19   12.00      2592.00   0.30000E+02   0.00000E+00   0.30000E+02   0.30052E+02   0.30069E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10867E+02   0.67849E+02  -0.15247E+03  -0.25890E+02   0.74898E-03   0.18841E-05   0.11047E-05       0.20     220.07     0.0000  0.00   0.90516E-02  -0.52195E-01    30.0501    30.0561    30.0588    30.0598    30.0688
   2017      4     20   12.00      2616.00   0.29687E+02   0.00000E+00   0.29687E+02   0.29737E+02   0.29753E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11515E+02   0.56343E+02  -0.13328E+03  -0.20929E+02   0.84027E-03   0.22759E-05   0.23168E-05       0.20     177.14     0.0000  0.00   0.59143E-03  -0.10671E+00    29.7354    29.7410    29.7434    29.7442    29.7525
   2017      4     21   12.00      2640.00   0.29004E+02   0.00000E+00   0.29004E+02   0.29058E+02   0.29073E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13915E+02   0.52306E+02  -0.12350E+03  -0.16169E+02   0.80262E-03   0.24337E-05   0.22542E-05       0.20     108.15     0.0000  0.00  -0.56349E-02  -0.99509E-01    29.0568    29.0628    29.0655    29.0665    29.0730
   2017      4     22   12.00      2664.00   0.27924E+02   0.00000E+00   0.27924E+02   0.27969E+02   0.27986E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11579E+02   0.42348E+02  -0.10438E+03  -0.27578E+02   0.36483E-03   0.41693E-06   0.91145E-07       0.20     129.89     0.0000  0.00  -0.15644E-02   0.78363E-02    27.9673    27.9722    27.9745    27.9756    27.9857
   2017      4     23   12.00      2688.00   0.28260E+02   0.00000E+00   0.28260E+02   0.28297E+02   0.28314E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.96119E+01   0.43167E+02  -0.10574E+03  -0.28241E+02   0.56229E-03   0.43626E-06   0.46984E-06       0.19     210.20     0.0000  0.00  -0.33151E-03   0.52867E-01    28.2962    28.3001    28.3014    28.3019    28.3138
   2017      4     24   12.00      2712.00   0.28836E+02   0.00000E+00   0.28836E+02   0.28879E+02   0.28894E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10605E+02   0.51338E+02  -0.11814E+03  -0.24476E+02   0.49614E-03   0.28132E-06   0.30152E-06       0.19     224.44     0.0000  0.00  -0.36804E-02   0.17847E-01    28.8775    28.8817    28.8832    28.8835    28.8944
   2017      4     25   12.00      2736.00   0.29218E+02   0.00000E+00   0.29218E+02   0.29263E+02   0.29279E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10881E+02   0.55189E+02  -0.12955E+03  -0.21852E+02   0.83457E-03   0.15646E-05   0.22775E-05       0.19     213.68     0.0000  0.00  -0.10580E-01  -0.80569E-01    29.2622    29.2671    29.2691    29.2696    29.2788
   2017      4     26   12.00      2760.00   0.29222E+02   0.00000E+00   0.29222E+02   0.29274E+02   0.29288E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10300E+02   0.50893E+02  -0.12615E+03  -0.21131E+02   0.95703E-03   0.22806E-05   0.37793E-05       0.19     196.30     0.0000  0.00  -0.80066E-02  -0.13763E+00    29.2727    29.2774    29.2792    29.2798    29.2885
   2017      4     27   12.00      2784.00   0.29218E+02   0.00000E+00   0.29218E+02   0.29266E+02   0.29282E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11231E+02   0.51940E+02  -0.12576E+03  -0.20663E+02   0.55005E-03   0.79929E-06   0.53678E-06       0.19     189.44     0.0000  0.00  -0.34991E-02  -0.16723E-01    29.2650    29.2701    29.2722    29.2728    29.2816
   2017      4     28   12.00      2808.00   0.29126E+02   0.00000E+00   0.29126E+02   0.29176E+02   0.29191E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11339E+02   0.55278E+02  -0.13074E+03  -0.25034E+02   0.11760E-02   0.31879E-05   0.12069E-04       0.19     203.08     0.0000  0.00   0.12737E-02   0.25038E+00    29.1744    29.1793    29.1812    29.1819    29.1908
   2017      4     29   12.00      2832.00   0.29304E+02   0.00000E+00   0.29304E+02   0.29358E+02   0.29374E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10153E+02   0.61127E+02  -0.14081E+03  -0.28027E+02   0.18036E-02   0.52856E-05   0.50629E-04       0.19     231.78     0.0000  0.00   0.28834E-02   0.61080E+00    29.3572    29.3623    29.3643    29.3649    29.3740
   2017      4     30   12.00      2856.00   0.29540E+02   0.00000E+00   0.29540E+02   0.29595E+02   0.29609E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.99492E+01   0.61755E+02  -0.14237E+03  -0.26039E+02   0.16593E-02   0.50007E-05   0.37855E-04       0.19     230.41     0.0000  0.00  -0.12181E-01   0.51547E+00    29.5934    29.5984    29.6003    29.6009    29.6093
   2017      5      1   12.00      2880.00   0.29619E+02   0.00000E+00   0.29619E+02   0.29676E+02   0.29690E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11223E+02   0.63751E+02  -0.14455E+03  -0.24534E+02   0.12673E-02   0.40739E-05   0.11690E-04       0.19     215.27     0.0000  0.00  -0.13152E-01   0.26492E+00    29.6748    29.6798    29.6816    29.6823    29.6902
