flux,chamber,pond,datetime_start,datetime_end,slope_ppm_hr,n_obs_included_in_lm,r2,air_temp,sur_wat_temp,umol_m2_hr,mmol_m2_hr,date,time,time24
201,1,B,7/6/24 22:43,7/6/24 22:57,0.785930514,29,0.02137672,15.4137931,13.00551724,11.38193487,0.011381935,7/6/24,22:43:27,22.71666667
202,1,B,7/6/24 23:08,7/6/24 23:22,0.051677661,29,0.000248572,15.25862069,12.98551724,0.748804416,0.000748804,7/6/24,23:08:35,23.13333333
203,1,B,7/6/24 23:33,7/6/24 23:47,1.518896362,29,0.06381643,15.13448276,12.95965517,22.01814152,0.022018142,7/6/24,23:33:42,23.55
204,1,B,7/6/24 23:58,7/7/24 0:12,1.950201356,29,0.196607677,15.09310345,12.92137931,28.27445956,0.02827446,7/6/24,23:58:50,23.96666667
205,1,B,7/7/24 0:23,7/7/24 0:37,1.024597398,29,0.07328871,14.92758621,12.90241379,14.86337937,0.014863379,7/7/24,0:23:57,0.383333333
206,1,B,7/7/24 0:49,7/7/24 1:02,-0.213564486,29,0.002129201,14.75172414,12.84586207,-3.099977579,-0.003099978,7/7/24,0:49:05,0.816666667
207,1,B,7/7/24 1:14,7/7/24 1:28,-0.327261788,29,0.006524986,14.52068966,12.82482759,-4.754156428,-0.004754156,7/7/24,1:14:13,1.233333333
208,1,B,7/7/24 1:39,7/7/24 1:53,-0.018957722,29,1.43076010577756e-05,14.43793103,12.79517241,-0.275479495,-0.000275479,7/7/24,1:39:20,1.65
209,1,B,7/7/24 2:04,7/7/24 2:18,0.468509218,29,0.005666696,14.32413793,12.75862069,6.810721843,0.006810722,7/7/24,2:04:28,2.066666667
210,1,B,7/7/24 2:29,7/7/24 2:43,0.03129943,29,3.07903123919551e-05,14.22068966,12.72689655,0.455163834,0.000455164,7/7/24,2:29:35,2.483333333
211,1,B,7/7/24 2:54,7/7/24 3:08,1.528828009,29,0.088224936,14.24137931,12.6962069,22.23098356,0.022230984,7/7/24,2:54:43,2.9
212,1,B,7/7/24 3:19,7/7/24 3:33,-0.308129747,29,0.003468167,14.24482759,12.66793103,-4.480520445,-0.00448052,7/7/24,3:19:51,3.316666667
213,1,B,7/7/24 3:44,7/7/24 3:58,1.970804002,29,0.178787191,14.30344828,12.63517241,28.65165389,0.028651654,7/7/24,3:44:58,3.733333333
214,1,B,7/7/24 4:10,7/7/24 4:24,-0.154775066,29,0.00237531,14.14137931,12.60517241,-2.251397539,-0.002251398,7/7/24,4:10:06,4.166666667
215,1,B,7/7/24 4:35,7/7/24 4:49,1.09952764,29,0.058568385,14.28275862,12.55793103,15.98614219,0.015986142,7/7/24,4:35:14,4.583333333
216,1,B,7/7/24 5:00,7/7/24 5:14,1.089257392,29,0.067508765,14.25862069,12.55758621,15.83815208,0.015838152,7/7/24,5:00:22,5
217,1,B,7/7/24 5:25,7/7/24 5:39,0.10606037,29,0.000638542,14.15862069,12.50655172,1.542688582,0.001542689,7/7/24,5:25:29,5.416666667
218,1,B,7/7/24 5:50,7/7/24 6:04,1.179947418,29,0.083049273,14.17241379,12.49448276,17.16196182,0.017161962,7/7/24,5:50:37,5.833333333
219,1,B,7/7/24 6:15,7/7/24 6:29,2.033353481,29,0.244781364,14.15172414,12.46137931,29.57661273,0.029576613,7/7/24,6:15:44,6.25
220,1,B,7/7/24 6:40,7/7/24 6:54,-0.044322022,29,0.000100354,14.15517241,12.44206897,-0.644688466,-0.000644688,7/7/24,6:40:52,6.666666667
221,1,B,7/7/24 7:06,7/7/24 7:19,-0.384180376,29,0.006225122,14.17586207,12.39793103,-5.587714942,-0.005587715,7/7/24,7:06:00,7.1
222,1,B,7/7/24 7:31,7/7/24 7:45,-0.661824547,29,0.013594309,14.03793103,12.3762069,-9.63053624,-0.009630536,7/7/24,7:31:07,7.516666667
223,1,B,7/7/24 7:56,7/7/24 8:10,0.47175471,29,0.011115919,14.35517241,12.36758621,6.857161314,0.006857161,7/7/24,7:56:15,7.933333333
224,1,B,7/7/24 8:21,7/7/24 8:35,0.547083502,29,0.017026601,14.5,12.34103448,7.948094523,0.007948095,7/7/24,8:21:23,8.35
225,1,B,7/7/24 8:46,7/7/24 9:00,3.048917102,29,0.381406156,14.87931034,12.36931034,44.23669934,0.044236699,7/7/24,8:46:30,8.766666667
226,1,B,7/7/24 9:11,7/7/24 9:25,5.442159291,29,0.619494254,15.25517241,12.37448276,78.85731538,0.078857315,7/7/24,9:11:38,9.183333333
227,1,B,7/7/24 9:36,7/7/24 9:50,3.942104483,29,0.444598726,15.16551724,12.36068966,57.13916603,0.057139166,7/7/24,9:36:45,9.6
228,1,B,7/7/24 10:01,7/7/24 10:15,2.302881608,29,0.252327882,15.08965517,12.33862069,33.3880969,0.033388097,7/7/24,10:01:53,10.01666667
229,1,B,7/7/24 10:27,7/7/24 10:40,3.335613939,29,0.38388903,15.47586207,12.36034483,48.29635115,0.048296351,7/7/24,10:27:01,10.45
230,1,B,7/7/24 10:52,7/7/24 11:06,5.453447177,29,0.736242969,15.85862069,12.38103448,78.85588261,0.078855883,7/7/24,10:52:08,10.86666667
231,1,B,7/7/24 11:17,7/7/24 11:31,3.856919532,29,0.579715797,15.63793103,12.40482759,55.81299427,0.055812994,7/7/24,11:17:16,11.28333333
232,1,B,7/7/24 11:42,7/7/24 11:56,4.912699365,29,0.67948,16.3862069,12.44793103,70.90732323,0.070907323,7/7/24,11:42:24,11.7
233,1,B,7/7/24 12:07,7/7/24 12:21,5.219295093,29,0.75009358,16.80344828,12.48482759,75.22416186,0.075224162,7/7/24,12:07:31,12.11666667
234,1,B,7/7/24 12:32,7/7/24 12:46,2.774926249,29,0.359959267,16.00344828,12.57793103,40.10484597,0.040104846,7/7/24,12:32:39,12.53333333
235,1,B,7/7/24 12:57,7/7/24 13:11,2.235079186,29,0.302530962,16.25172414,12.53275862,32.27495041,0.03227495,7/7/24,12:57:47,12.95
236,1,B,7/7/24 13:22,7/7/24 13:36,6.200339975,29,0.824281362,16.87931034,12.61206897,89.34029802,0.089340298,7/7/24,13:22:55,13.36666667
237,1,B,7/7/24 13:48,7/7/24 14:01,5.811557576,29,0.812749529,17.74482759,12.72482759,83.48920568,0.083489206,7/7/24,13:48:02,13.8
238,1,B,7/7/24 14:13,7/7/24 14:27,7.43429387,29,0.889806388,19.25517241,12.79275862,106.2498822,0.106249882,7/7/24,14:13:10,14.21666667
239,1,B,7/7/24 14:38,7/7/24 14:52,9.607769267,29,0.950389908,21.04137931,13.27034483,136.4791804,0.13647918,7/7/24,14:38:17,14.63333333
240,1,B,7/7/24 15:03,7/7/24 15:17,7.236691826,29,0.90441468,21.90689655,13.39275862,102.4962773,0.102496277,7/7/24,15:03:25,15.05
241,1,B,7/7/24 15:28,7/7/24 15:42,6.759655043,29,0.949869813,22.42758621,13.5462069,95.57115157,0.095571152,7/7/24,15:28:32,15.46666667
242,1,B,7/7/24 15:53,7/7/24 16:07,5.540407126,29,0.886984858,22.70344828,13.75551724,78.25981684,0.078259817,7/7/24,15:53:39,15.88333333
243,1,B,7/7/24 16:18,7/7/24 16:32,5.272559475,29,0.879116828,22.58275862,13.4762069,74.50678716,0.074506787,7/7/24,16:18:47,16.3
244,1,B,7/7/24 16:43,7/7/24 16:57,4.151684741,29,0.875972933,22.54137931,13.79793103,58.67586332,0.058675863,7/7/24,16:43:54,16.71666667
245,1,B,7/7/24 17:09,7/7/24 17:22,4.46230419,29,0.897902479,23.07586207,14.34862069,62.95206544,0.062952065,7/7/24,17:09:02,17.15
246,1,B,7/7/24 17:34,7/7/24 17:48,4.009344993,29,0.878493406,23.10689655,14.40482759,56.55600734,0.056556007,7/7/24,17:34:09,17.56666667
247,1,B,7/7/24 17:59,7/7/24 18:13,7.216737741,29,0.92457847,23.34827586,15.84275862,101.7167638,0.101716764,7/7/24,17:59:17,17.98333333
248,1,B,7/7/24 18:24,7/7/24 18:38,4.58890672,29,0.862795311,23.18275862,16.52275862,64.71476065,0.064714761,7/7/24,18:24:24,18.4
249,1,B,7/7/24 18:49,7/7/24 19:03,4.025562768,29,0.883623115,23.03448276,16.43448276,56.79865927,0.056798659,7/7/24,18:49:31,18.81666667
250,1,B,7/7/24 19:14,7/7/24 19:28,4.526023932,29,0.904271184,22.95862069,16.19724138,63.87627445,0.063876274,7/7/24,19:14:39,19.23333333
251,1,B,7/7/24 19:39,7/7/24 19:53,4.402344894,29,0.88372348,22.73448276,16.78206897,62.17784377,0.062177844,7/7/24,19:39:46,19.65
252,1,B,7/7/24 20:04,7/7/24 20:18,4.101570951,29,0.901719438,22.96206897,17.09517241,57.88524866,0.057885249,7/7/24,20:04:54,20.06666667
253,1,B,7/7/24 20:30,7/7/24 20:43,4.229001687,29,0.850432275,22.89655172,17.36206897,59.69688018,0.05969688,7/7/24,20:30:01,20.5
254,1,B,7/7/24 20:55,7/7/24 21:09,3.236761922,29,0.764725453,21.70344828,16.86172414,45.87523782,0.045875238,7/7/24,20:55:08,20.91666667
255,1,B,7/7/24 21:20,7/7/24 21:34,4.694632023,29,0.803814196,21.09655172,16.69758621,66.67514338,0.066675143,7/7/24,21:20:16,21.33333333
256,1,B,7/7/24 21:45,7/7/24 21:59,6.140012943,29,0.902404124,20.64482759,16.18827586,87.33713165,0.087337132,7/7/24,21:45:23,21.75
257,1,B,7/7/24 22:10,7/7/24 22:24,6.304811652,29,0.906594876,20.49655172,16.31068966,89.72655536,0.089726555,7/7/24,22:10:31,22.16666667
258,1,B,7/7/24 22:35,7/7/24 22:49,5.93301762,29,0.802190628,20.19655172,16.18689655,84.52174099,0.084521741,7/7/24,22:35:38,22.58333333
259,1,B,7/7/24 23:00,7/7/24 23:14,5.266677825,29,0.792086304,20.08965517,16.20931034,75.05641825,0.075056418,7/7/24,23:00:46,23
260,1,B,7/7/24 23:25,7/7/24 23:39,3.821143489,29,0.678333982,19.7137931,16.14724138,54.52572475,0.054525725,7/7/24,23:25:54,23.41666667
261,1,B,7/7/24 23:51,7/8/24 0:04,3.736927057,29,0.623956961,19.33103448,16.04241379,53.39378324,0.053393783,7/7/24,23:51:01,23.85
262,1,B,7/8/24 0:16,7/8/24 0:30,4.157944093,29,0.688836942,18.94137931,16.03206897,59.48859194,0.059488592,7/8/24,0:16:09,0.266666667
263,1,B,7/8/24 0:41,7/8/24 0:55,1.751258355,29,0.265348717,18.94827586,16.10068966,25.0550348,0.025055035,7/8/24,0:41:16,0.683333333
264,1,B,7/8/24 1:06,7/8/24 1:20,1.826878573,29,0.314759397,18.62758621,16.03689655,26.16565064,0.026165651,7/8/24,1:06:24,1.1
265,1,B,7/8/24 1:31,7/8/24 1:45,1.213530971,29,0.100108525,18.40344828,16.03,17.39428037,0.01739428,7/8/24,1:31:31,1.516666667
266,1,B,7/8/24 1:56,7/8/24 2:10,0.982951186,29,0.097084919,18.36896552,15.91206897,14.09090609,0.014090906,7/8/24,1:56:39,1.933333333
267,1,B,7/8/24 2:21,7/8/24 2:35,2.115681962,29,0.32460225,18.13793103,15.81827586,30.35300378,0.030353004,7/8/24,2:21:46,2.35
268,1,B,7/8/24 2:46,7/8/24 3:00,1.413044186,29,0.176113828,17.97241379,15.84241379,20.28401311,0.020284013,7/8/24,2:46:54,2.766666667
269,1,B,7/8/24 3:12,7/8/24 3:25,-0.446609605,29,0.025916789,17.76206897,15.88448276,-6.415641735,-0.006415642,7/8/24,3:12:02,3.2
270,1,B,7/8/24 3:37,7/8/24 3:51,1.165556135,29,0.102655142,17.68275862,15.68689655,16.74802711,0.016748027,7/8/24,3:37:09,3.616666667
271,1,B,7/8/24 4:02,7/8/24 4:16,0.205076899,29,0.003993033,17.43448276,15.55034483,2.949294256,0.002949294,7/8/24,4:02:17,4.033333333
272,1,B,7/8/24 4:27,7/8/24 4:41,2.139784399,29,0.334913055,17.28275862,15.40275862,30.78918551,0.030789186,7/8/24,4:27:24,4.45
273,1,B,7/8/24 4:52,7/8/24 5:06,3.865157106,29,0.550061671,17.03448276,15.22275862,55.66301796,0.055663018,7/8/24,4:52:33,4.866666667
274,1,B,7/8/24 5:17,7/8/24 5:31,0.246674003,29,0.004609168,17.05517241,15.1937931,3.55215589,0.003552156,7/8/24,5:17:41,5.283333333
275,1,B,7/8/24 5:42,7/8/24 5:56,1.823311988,29,0.2449384,17.06206897,15.18586207,26.25544005,0.02625544,7/8/24,5:42:49,5.7
276,1,B,7/8/24 6:07,7/8/24 6:21,1.447273858,29,0.132121256,17.14482759,15.18517241,20.83460174,0.020834602,7/8/24,6:07:57,6.116666667
277,1,B,7/8/24 6:33,7/8/24 6:46,1.50911534,29,0.141654271,17.19310345,15.14172414,21.72124442,0.021721244,7/8/24,6:33:04,6.55
278,1,B,7/8/24 6:58,7/8/24 7:12,1.383321784,29,0.132177675,17.39655172,15.07,19.89671019,0.01989671,7/8/24,6:58:12,6.966666667
279,1,B,7/8/24 7:23,7/8/24 7:37,1.412984114,29,0.125210987,17.46551724,15.00275862,20.318529,0.020318529,7/8/24,7:23:20,7.383333333
280,1,B,7/8/24 7:48,7/8/24 8:02,1.5395702,29,0.113543218,17.46896552,14.90448276,22.13855789,0.022138558,7/8/24,7:48:27,7.8
281,1,B,7/8/24 8:13,7/8/24 8:27,1.132234301,29,0.105554073,17.42758621,14.78275862,16.28350828,0.016283508,7/8/24,8:13:35,8.216666667
282,1,B,7/8/24 8:38,7/8/24 8:52,0.343522856,29,0.006178572,17.01724138,13.81793103,4.947445746,0.004947446,7/8/24,8:38:43,8.633333333
283,1,B,7/8/24 9:03,7/8/24 9:17,4.11408678,29,0.413629731,17.23793103,14.56586207,59.20640195,0.059206402,7/8/24,9:03:50,9.05
284,1,B,7/8/24 9:28,7/8/24 9:42,3.278642018,29,0.500095454,17.47241379,14.39,47.14532982,0.04714533,7/8/24,9:28:58,9.466666667
285,1,B,7/8/24 9:54,7/8/24 10:08,3.928542901,29,0.555304384,17.84137931,14.51310345,56.41897094,0.056418971,7/8/24,9:54:06,9.9
286,1,B,7/8/24 10:19,7/8/24 10:33,3.18744398,29,0.469929905,17.7,14.43793103,45.79808049,0.04579808,7/8/24,10:19:13,10.31666667
287,1,B,7/8/24 10:44,7/8/24 10:58,2.483914965,29,0.20243626,17.21034483,14.51241379,35.74976605,0.035749766,7/8/24,10:44:21,10.73333333
288,1,B,7/8/24 11:09,7/8/24 11:23,2.253197619,29,0.128403136,16.97241379,14.23103448,32.45576013,0.03245576,7/8/24,11:09:29,11.15
289,1,B,7/8/24 11:34,7/8/24 11:48,4.083559236,29,0.364722991,16.9137931,14.29413793,58.83274628,0.058832746,7/8/24,11:34:36,11.56666667
290,1,B,7/8/24 11:59,7/8/24 12:13,5.679061658,29,0.488935172,17.26896552,14.37931034,81.71944215,0.081719442,7/8/24,11:59:44,11.98333333
291,1,B,7/8/24 12:24,7/8/24 12:38,7.856805448,29,0.655803886,18.00344828,14.30448276,112.7711073,0.112771107,7/8/24,12:24:52,12.4
292,1,B,7/8/24 12:49,7/8/24 13:03,6.185446709,29,0.584653737,18.13793103,14.25689655,88.7406003,0.0887406,7/8/24,12:49:59,12.81666667
293,1,B,7/8/24 13:15,7/8/24 13:29,7.229201991,29,0.626087967,18.00689655,14.27827586,103.7616959,0.103761696,7/8/24,13:15:07,13.25
294,1,B,7/8/24 13:40,7/8/24 13:54,6.078432749,29,0.427797248,18.32758621,14.34068966,87.14856397,0.087148564,7/8/24,13:40:15,13.66666667
295,1,B,7/8/24 14:05,7/8/24 14:19,8.841879512,29,0.678374747,18.25517241,14.4,126.8005449,0.126800545,7/8/24,14:05:22,14.08333333
296,1,B,7/8/24 14:30,7/8/24 14:44,3.381184436,29,0.263982084,18.31034483,14.45931034,48.48006241,0.048480062,7/8/24,14:30:30,14.5
297,1,B,7/8/24 14:55,7/8/24 15:09,8.232613174,29,0.637225103,17.46206897,14.45034483,118.3853185,0.118385318,7/8/24,14:55:38,14.91666667
298,1,B,7/8/24 15:20,7/8/24 15:34,4.778111371,29,0.468077607,18.46206897,14.54034483,68.47382012,0.06847382,7/8/24,15:20:45,15.33333333
299,1,B,7/8/24 15:45,7/8/24 15:59,5.964339896,29,0.611145638,18.31034483,14.54413793,85.51783433,0.085517834,7/8/24,15:45:53,15.75
300,1,B,7/8/24 16:11,7/8/24 16:24,4.529425983,29,0.492564783,17.7,14.57068966,65.08005068,0.065080051,7/8/24,16:11:01,16.18333333
301,1,B,7/8/24 16:36,7/8/24 16:50,6.874852647,29,0.582397946,17.40344828,14.59724138,98.88061152,0.098880612,7/8/24,16:36:08,16.6
302,1,B,7/8/24 17:01,7/8/24 17:15,6.67875631,29,0.584295766,17.28275862,14.60310345,96.10008706,0.096100087,7/8/24,17:01:16,17.01666667
303,1,B,7/8/24 17:26,7/8/24 17:40,4.681232167,29,0.316608198,17.11034483,14.57862069,67.39788329,0.067397883,7/8/24,17:26:24,17.43333333
304,1,B,7/8/24 17:51,7/8/24 18:05,4.754332424,29,0.342096504,16.7137931,14.56689655,68.54398612,0.068543986,7/8/24,17:51:31,17.85
305,1,B,7/8/24 18:16,7/8/24 18:30,4.465991478,29,0.367942926,16.76206897,14.54758621,64.37620603,0.064376206,7/8/24,18:16:39,18.26666667
306,1,B,7/8/24 18:41,7/8/24 18:55,4.360242584,29,0.262361099,16.27586207,14.50448276,62.95744577,0.062957446,7/8/24,18:41:47,18.68333333
307,1,B,7/8/24 19:06,7/8/24 19:20,3.023369882,29,0.197373822,16.35172414,14.46206897,43.64293119,0.043642931,7/8/24,19:06:54,19.1
308,1,B,7/8/24 19:32,7/8/24 19:45,2.740371324,29,0.159336184,15.75862069,14.40517241,39.63900066,0.039639001,7/8/24,19:32:02,19.53333333
309,1,B,7/8/24 19:57,7/8/24 20:11,3.757923797,29,0.235901054,15.63103448,14.33655172,54.38173822,0.054381738,7/8/24,19:57:10,19.95
310,1,B,7/8/24 20:22,7/8/24 20:36,0.611789818,29,0.010782077,14.90344828,14.29172414,8.875706848,0.008875707,7/8/24,20:22:17,20.36666667
311,1,B,7/8/24 20:47,7/8/24 21:01,0.420122419,29,0.00706137,14.93103448,14.24413793,6.094456383,0.006094456,7/8/24,20:47:25,20.78333333
312,1,B,7/8/24 21:12,7/8/24 21:26,-1.616661746,29,0.087821063,14.84482759,14.20931034,-23.45893316,-0.023458933,7/8/24,21:12:33,21.2
313,1,B,7/8/24 21:37,7/8/24 21:51,0.760523612,29,0.012793846,14.75172414,14.15793103,11.03931739,0.011039317,7/8/24,21:37:40,21.61666667
314,1,B,7/8/24 22:02,7/8/24 22:16,0.297168378,29,0.003653992,14.7137931,14.11241379,4.314091316,0.004314091,7/8/24,22:02:48,22.03333333
315,1,B,7/8/24 22:27,7/8/24 22:41,-1.627706998,29,0.093243626,14.62413793,14.05137931,-23.63732098,-0.023637321,7/8/24,22:27:56,22.45
316,1,B,7/8/24 22:53,7/8/24 23:06,-0.999886372,29,0.042909051,14.55862069,13.99793103,-14.52350898,-0.014523509,7/8/24,22:53:03,22.88333333
317,1,B,7/8/24 23:18,7/8/24 23:32,-0.340135543,29,0.004250042,14.51034483,13.96586207,-4.941352123,-0.004941352,7/8/24,23:18:11,23.3
318,1,B,7/8/24 23:43,7/8/24 23:57,-0.132114764,29,0.001304004,14.81034483,13.93862069,-1.917310502,-0.001917311,7/8/24,23:43:19,23.71666667
319,1,B,7/9/24 0:08,7/9/24 0:22,0.149448653,29,0.000891903,14.72068966,13.86586207,2.169543385,0.002169543,7/9/24,0:08:26,0.133333333
320,1,B,7/9/24 0:33,7/9/24 0:47,5.872332197,29,0.550266831,14.63793103,13.83137931,85.27305495,0.085273055,7/9/24,0:33:34,0.55
321,1,B,7/9/24 0:58,7/9/24 1:12,0.737571822,29,0.026251498,14.49310345,13.81689655,10.71578852,0.010715789,7/9/24,0:58:41,0.966666667
322,1,B,7/9/24 1:23,7/9/24 1:37,1.493635926,29,0.116699136,13.99310345,13.73517241,21.73802804,0.021738028,7/9/24,1:23:49,1.383333333
323,1,B,7/9/24 1:48,7/9/24 2:02,0.409453814,29,0.009456602,14.12068966,13.69103448,5.95644845,0.005956448,7/9/24,1:48:57,1.8
324,1,B,7/9/24 2:14,7/9/24 2:27,2.377366378,29,0.175500586,14.33103448,13.64517241,34.5589629,0.034558963,7/9/24,2:14:04,2.233333333
325,1,B,7/9/24 2:39,7/9/24 2:53,-0.424390686,29,0.007790524,13.90689655,13.59206897,-6.178337698,-0.006178338,7/9/24,2:39:12,2.65
326,1,B,7/9/24 3:04,7/9/24 3:18,0.681888213,29,0.009133004,13.52068966,13.57103448,9.940395759,0.009940396,7/9/24,3:04:20,3.066666667
327,1,B,7/9/24 3:29,7/9/24 3:43,1.500471901,29,0.052418762,13.98275862,13.50965517,21.83830399,0.021838304,7/9/24,3:29:27,3.483333333
328,1,B,7/9/24 3:54,7/9/24 4:08,2.499137553,29,0.156498778,13.85862069,13.42206897,36.38890627,0.036388906,7/9/24,3:54:35,3.9
329,1,B,7/9/24 4:19,7/9/24 4:33,1.043567394,29,0.020178867,13.75862069,13.35689655,15.20024846,0.015200248,7/9/24,4:19:43,4.316666667
330,1,B,7/9/24 4:44,7/9/24 4:58,1.393329666,29,0.044323039,13.75517241,13.28586207,20.29501093,0.020295011,7/9/24,4:44:50,4.733333333
331,1,B,7/9/24 5:09,7/9/24 5:23,-0.523750272,29,0.006196362,13.84482759,13.21793103,-7.626477191,-0.007626477,7/9/24,5:09:58,5.15
332,1,B,7/9/24 5:35,7/9/24 5:49,2.367034024,29,0.102908528,13.72413793,13.19482759,34.48155845,0.034481558,7/9/24,5:35:06,5.583333333
333,1,B,7/9/24 6:00,7/9/24 6:14,18.99802075,29,0.271297993,13.82068966,13.15034483,276.6588706,0.276658871,7/9/24,6:00:13,6
334,1,B,7/9/24 6:25,7/9/24 6:39,0.806977845,29,0.039444802,13.83793103,13.07758621,11.75091708,0.011750917,7/9/24,6:25:21,6.416666667
335,1,B,7/9/24 6:50,7/9/24 7:04,0.676179127,29,0.019761224,13.9862069,13.01931034,9.841189279,0.009841189,7/9/24,6:50:28,6.833333333
336,1,B,7/9/24 7:15,7/9/24 7:29,0.383901512,29,0.006693203,13.80689655,13.00793103,5.590838405,0.005590838,7/9/24,7:15:36,7.25
337,1,B,7/9/24 7:40,7/9/24 7:54,1.115773367,29,0.033268688,14,12.95586207,16.23831469,0.016238315,7/9/24,7:40:44,7.666666667
338,1,B,7/9/24 8:05,7/9/24 8:19,0.79940615,29,0.025752776,14.10344828,12.92517241,11.62990099,0.011629901,7/9/24,8:05:52,8.083333333
339,1,B,7/9/24 8:30,7/9/24 8:44,2.647592476,29,0.192265368,14.26206897,12.8862069,38.49638249,0.038496382,7/9/24,8:30:59,8.5
340,1,B,7/9/24 8:56,7/9/24 9:10,0.307467444,29,0.004475609,14.3,12.87310345,4.470031746,0.004470032,7/9/24,8:56:07,8.933333333
341,1,B,7/9/24 9:21,7/9/24 9:35,55.8025307,29,0.48566649,14.44827586,12.8562069,810.8516418,0.810851642,7/9/24,9:21:15,9.35
342,1,B,7/9/24 9:46,7/9/24 10:00,-0.173027347,29,0.00105524,14.68965517,12.85172414,-2.512105689,-0.002512106,7/9/24,9:46:22,9.766666667
343,1,B,7/9/24 10:11,7/9/24 10:25,2.908308389,29,0.193848418,14.80689655,12.82413793,42.2072207,0.042207221,7/9/24,10:11:30,10.18333333
344,1,B,7/9/24 10:36,7/9/24 10:50,0.998768671,29,0.050660669,15.13793103,12.8262069,14.47812204,0.014478122,7/9/24,10:36:37,10.6
345,1,B,7/9/24 11:01,7/9/24 11:15,-0.083055158,29,0.000461293,14.95517241,12.82206897,-1.204728927,-0.001204729,7/9/24,11:01:45,11.01666667
346,1,B,7/9/24 11:26,7/9/24 11:40,-0.389798079,29,0.009164141,15.1,12.81724138,-5.651245339,-0.005651245,7/9/24,11:26:53,11.43333333
347,1,B,7/9/24 11:52,7/9/24 12:05,2.258210823,29,0.240011069,15.27931034,12.85068966,32.71891372,0.032718914,7/9/24,11:52:01,11.86666667
348,1,B,7/9/24 12:17,7/9/24 12:31,-0.282258911,29,0.004959338,15.15862069,12.85965517,-4.091323466,-0.004091323,7/9/24,12:17:08,12.28333333
349,1,B,7/9/24 12:42,7/9/24 12:56,0.045563111,29,0.000154205,15.21724138,12.86172414,0.660299903,0.0006603,7/9/24,12:42:16,12.7
350,1,B,7/9/24 13:07,7/9/24 13:21,1.80222644,29,0.166724342,15.39655172,12.90103448,26.10160731,0.026101607,7/9/24,13:07:23,13.11666667
351,1,B,7/9/24 13:32,7/9/24 13:46,2.162979866,29,0.325612171,15.31724138,12.90034483,31.33500433,0.031335004,7/9/24,13:32:31,13.53333333
352,1,B,7/9/24 13:57,7/9/24 14:11,1.385924197,29,0.131238552,15.58965517,12.88896552,20.05888679,0.020058887,7/9/24,13:57:39,13.95
353,1,B,7/9/24 14:22,7/9/24 14:36,1.785033746,29,0.178993339,15.49310345,12.93896552,25.84395814,0.025843958,7/9/24,14:22:46,14.36666667
354,1,B,7/9/24 14:47,7/9/24 15:01,2.04532543,29,0.343127168,15.6137931,12.95137931,29.60011945,0.029600119,7/9/24,14:47:54,14.78333333
355,1,B,7/9/24 15:13,7/9/24 15:26,1.93415364,29,0.278755371,15.82758621,12.98103448,27.97052343,0.027970523,7/9/24,15:13:02,15.21666667
356,1,B,7/9/24 15:38,7/9/24 15:52,0.923517533,29,0.043679703,16,13.02034483,13.34737098,0.013347371,7/9/24,15:38:09,15.63333333
357,1,B,7/9/24 16:03,7/9/24 16:17,3.191589184,29,0.489454878,15.86551724,13.0637931,46.14871444,0.046148714,7/9/24,16:03:17,16.05
358,1,B,7/9/24 16:28,7/9/24 16:42,3.227851853,29,0.336641501,16.17241379,13.13413793,46.62354563,0.046623546,7/9/24,16:28:24,16.46666667
359,1,B,7/9/24 16:53,7/9/24 17:07,2.501953754,29,0.451667386,16.57931034,13.18241379,36.08781841,0.036087818,7/9/24,16:53:32,16.88333333
360,1,B,7/9/24 17:18,7/9/24 17:32,1.46618188,29,0.102097291,16.06896552,13.17655172,21.18531194,0.021185312,7/9/24,17:18:41,17.3
361,1,B,7/9/24 17:43,7/9/24 17:57,2.702695816,29,0.464178095,16.09655172,13.22655172,39.04835677,0.039048357,7/9/24,17:43:49,17.71666667
362,1,B,7/9/24 18:08,7/9/24 18:22,2.520069976,29,0.261863562,16.40689655,13.26275862,36.3707679,0.036370768,7/9/24,18:08:57,18.13333333
363,1,B,7/9/24 18:34,7/9/24 18:47,4.159085198,29,0.714131573,16.4862069,13.33482759,60.00932602,0.060009326,7/9/24,18:34:04,18.56666667
364,1,B,7/9/24 18:59,7/9/24 19:13,3.14546083,29,0.462244659,16.84482759,13.38724138,45.32813107,0.045328131,7/9/24,18:59:12,18.98333333
365,1,B,7/9/24 19:24,7/9/24 19:38,2.311793685,29,0.345243728,16.41724138,13.39344828,33.3636401,0.03336364,7/9/24,19:24:20,19.4
366,1,B,7/9/24 19:49,7/9/24 20:03,1.655260945,29,0.163183357,16.46206897,13.34068966,23.88490925,0.023884909,7/9/24,19:49:28,19.81666667
367,1,B,7/9/24 20:14,7/9/24 20:28,2.196187602,29,0.260667982,16.42758621,13.41103448,31.69408916,0.031694089,7/9/24,20:14:35,20.23333333
368,1,B,7/9/24 20:39,7/9/24 20:53,1.637704139,29,0.16264775,16.19310345,13.42103448,23.65353718,0.023653537,7/9/24,20:39:43,20.65
