flux,chamber,datetime_start,datetime_end,slope_ppm_hr,n_obs_included_in_lm,r2,air_temp,sur_wat_temp,umol_m2_hr,mmol_m2_hr,pond,date,time,time24
202,1,7/6/24 23:08,7/6/24 23:22,22.85024679,28,0.907951221,15.25714286,12.9875,331.0996078,0.331099608,B,7/6/24,23:08:35,23.13333333
203,1,7/6/24 23:32,7/6/24 23:47,16.22422869,28,0.573276517,15.05714286,12.95928571,235.25188,0.23525188,B,7/6/24,23:32:48,23.53333333
204,1,7/6/24 23:57,7/7/24 0:12,28.96639016,29,0.859613897,15.03103448,12.92103448,420.0517163,0.420051716,B,7/6/24,23:57:56,23.95
205,1,7/7/24 0:23,7/7/24 0:37,25.04894238,29,0.831090814,14.86551724,12.90586207,363.4521905,0.363452191,B,7/7/24,0:23:04,0.383333333
206,1,7/7/24 0:48,7/7/24 1:02,18.06805217,28,0.610787817,14.68928571,12.85071429,262.3222031,0.262322203,B,7/7/24,0:48:11,0.8
207,1,7/7/24 1:13,7/7/24 1:28,17.99957819,29,0.889641914,14.44827586,12.82,261.5470543,0.261547054,B,7/7/24,1:13:19,1.216666667
208,1,7/7/24 1:38,7/7/24 1:53,12.80281934,29,0.725655428,14.36206897,12.79448276,186.090122,0.186090122,B,7/7/24,1:38:26,1.633333333
209,1,7/7/24 2:03,7/7/24 2:18,12.56655152,29,0.513211464,14.26551724,12.76344828,182.717308,0.182717308,B,7/7/24,2:03:34,2.05
210,1,7/7/24 2:28,7/7/24 2:43,13.35355912,30,0.414740435,14.15333333,12.72566667,194.2361907,0.194236191,B,7/7/24,2:28:42,2.466666667
211,1,7/7/24 2:53,7/7/24 3:08,14.66228599,28,0.73536895,14.18214286,12.69821429,213.2510892,0.213251089,B,7/7/24,2:53:49,2.883333333
212,1,7/7/24 3:18,7/7/24 3:33,11.16956688,29,0.562950835,14.17241379,12.66827586,162.4578158,0.162457816,B,7/7/24,3:18:57,3.3
213,1,7/7/24 3:44,7/7/24 3:58,23.14209796,30,0.770820319,14.24666667,12.63533333,336.5075281,0.336507528,B,7/7/24,3:44:05,3.733333333
214,1,7/7/24 4:09,7/7/24 4:24,16.2060061,29,0.843007286,14.07586207,12.60310345,235.7904655,0.235790466,B,7/7/24,4:09:12,4.15
215,1,7/7/24 4:34,7/7/24 4:49,13.03613407,29,0.501969163,14.23448276,12.56275862,189.565494,0.189565494,B,7/7/24,4:34:20,4.566666667
216,1,7/7/24 4:59,7/7/24 5:14,11.83902997,28,0.747605259,14.21785714,12.55714286,172.1677144,0.172167714,B,7/7/24,4:59:28,4.983333333
217,1,7/7/24 5:24,7/7/24 5:39,7.48096144,29,0.415494305,14.12413793,12.51068966,108.8265019,0.108826502,B,7/7/24,5:24:35,5.4
218,1,7/7/24 5:49,7/7/24 6:04,16.55774596,29,0.678066178,14.12758621,12.49275862,240.864755,0.240864755,B,7/7/24,5:49:43,5.816666667
219,1,7/7/24 6:14,7/7/24 6:29,17.00909654,28,0.795596652,14.09642857,12.46285714,247.4573695,0.247457369,B,7/7/24,6:14:51,6.233333333
220,1,7/7/24 6:40,7/7/24 6:54,22.62211401,28,0.80510138,14.14285714,12.4425,329.0653407,0.329065341,B,7/7/24,6:40:52,6.666666667
221,1,7/7/24 7:05,7/7/24 7:19,14.12498775,30,0.751299344,14.11333333,12.4,205.48573,0.20548573,B,7/7/24,7:05:06,7.083333333
222,1,7/7/24 7:30,7/7/24 7:45,17.64930756,29,0.612136909,13.96206897,12.38,256.8916606,0.256891661,B,7/7/24,7:30:14,7.5
223,1,7/7/24 7:55,7/7/24 8:10,25.22409083,30,0.908694829,14.30666667,12.36833333,366.7050746,0.366705075,B,7/7/24,7:55:21,7.916666667
224,1,7/7/24 8:20,7/7/24 8:35,34.09123675,29,0.951543445,14.45517241,12.34310345,495.3587604,0.49535876,B,7/7/24,8:20:29,8.333333333
225,1,7/7/24 8:45,7/7/24 9:00,39.7488181,29,0.953561031,14.81724138,12.3662069,576.8394011,0.576839401,B,7/7/24,8:45:36,8.75
226,1,7/7/24 9:11,7/7/24 9:25,52.23913044,29,0.961686127,15.25517241,12.37448276,756.9491013,0.756949101,B,7/7/24,9:11:38,9.183333333
227,1,7/7/24 9:35,7/7/24 9:50,51.51085417,30,0.959713858,15.13,12.36166667,746.7204094,0.746720409,B,7/7/24,9:35:52,9.583333333
228,1,7/7/24 10:00,7/7/24 10:15,51.53021953,29,0.96618224,15.05172414,12.34034483,747.204023,0.747204023,B,7/7/24,10:00:59,10
229,1,7/7/24 10:26,7/7/24 10:40,33.24865915,30,0.863599185,15.43666667,12.358,481.4726892,0.481472689,B,7/7/24,10:26:07,10.43333333
230,1,7/7/24 10:51,7/7/24 11:06,46.78465418,29,0.952547252,15.82068966,12.38517241,676.5866319,0.676586632,B,7/7/24,10:51:15,10.85
231,1,7/7/24 11:16,7/7/24 11:31,41.89903596,27,0.869505749,15.6037037,12.40259259,606.3875145,0.606387515,B,7/7/24,11:16:22,11.26666667
232,1,7/7/24 11:41,7/7/24 11:55,53.72052926,28,0.945521788,16.35357143,12.44892857,775.4613208,0.775461321,B,7/7/24,11:41:30,11.68333333
233,1,7/7/24 12:06,7/7/24 12:21,55.57139937,29,0.954776525,16.77241379,12.48241379,801.0199355,0.801019935,B,7/7/24,12:06:38,12.1
234,1,7/7/24 12:31,7/7/24 12:46,45.43995927,28,0.932428665,15.97857143,12.57714286,656.7811905,0.656781191,B,7/7/24,12:31:45,12.51666667
235,1,7/7/24 12:56,7/7/24 13:11,50.14438242,29,0.972521677,16.21724138,12.5337931,724.1802998,0.7241803,B,7/7/24,12:56:53,12.93333333
236,1,7/7/24 13:22,7/7/24 13:36,62.75223578,30,0.956863193,16.85666667,12.61,904.2635094,0.904263509,B,7/7/24,13:22:01,13.36666667
237,1,7/7/24 13:47,7/7/24 14:01,52.70042003,30,0.940845072,17.72333333,12.723,757.1535315,0.757153531,B,7/7/24,13:47:08,13.78333333
238,1,7/7/24 14:12,7/7/24 14:27,60.15924967,29,0.970533067,19.21034483,12.78758621,859.9193645,0.859919365,B,7/7/24,14:12:16,14.2
239,1,7/7/24 14:37,7/7/24 14:52,64.85627601,29,0.961162039,21.02413793,13.25517241,921.3429188,0.921342919,B,7/7/24,14:37:23,14.61666667
240,1,7/7/24 15:02,7/7/24 15:17,67.63637827,29,0.959276283,21.85862069,13.38793103,958.11893,0.95811893,B,7/7/24,15:02:31,15.03333333
241,1,7/7/24 15:27,7/7/24 15:42,56.11716923,30,0.971897183,22.39333333,13.54666667,793.502632,0.793502632,B,7/7/24,15:27:38,15.45
242,1,7/7/24 15:52,7/7/24 16:07,77.12087462,29,0.95404691,22.64827586,13.77793103,1089.557342,1.089557342,B,7/7/24,15:52:46,15.86666667
243,1,7/7/24 16:17,7/7/24 16:32,82.3478097,30,0.989260992,22.53333333,13.479,1163.855304,1.163855304,B,7/7/24,16:17:53,16.28333333
244,1,7/7/24 16:43,7/7/24 16:57,64.42167227,29,0.98119433,22.47931034,13.7737931,910.6642492,0.910664249,B,7/7/24,16:43:00,16.71666667
245,1,7/7/24 17:08,7/7/24 17:22,74.73730002,30,0.984877429,23.03,14.36366667,1054.521549,1.054521549,B,7/7/24,17:08:08,17.13333333
246,1,7/7/24 17:33,7/7/24 17:48,72.54927861,30,0.986180539,23.06,14.39933333,1023.54553,1.02354553,B,7/7/24,17:33:15,17.55
247,1,7/7/24 17:58,7/7/24 18:13,66.97702399,30,0.986004283,23.29666667,15.83666667,944.1762212,0.944176221,B,7/7/24,17:58:23,17.96666667
248,1,7/7/24 18:23,7/7/24 18:38,55.79524118,30,0.976998692,23.13666667,16.52333333,786.9711918,0.786971192,B,7/7/24,18:23:30,18.38333333
249,1,7/7/24 18:48,7/7/24 19:03,50.29836717,30,0.925706518,22.99333333,16.44333333,709.7831906,0.709783191,B,7/7/24,18:48:37,18.8
250,1,7/7/24 19:13,7/7/24 19:28,47.85172525,28,0.940263174,22.91785714,16.22857143,675.4296534,0.675429653,B,7/7/24,19:13:45,19.21666667
251,1,7/7/24 19:38,7/7/24 19:53,46.24089875,30,0.907307256,22.68666667,16.77466667,653.2028179,0.653202818,B,7/7/24,19:38:53,19.63333333
252,1,7/7/24 20:04,7/7/24 20:18,40.65392292,30,0.917530166,22.93666667,17.10366667,573.7958359,0.573795836,B,7/7/24,20:04:00,20.06666667
253,1,7/7/24 20:29,7/7/24 20:43,45.7626966,30,0.960963159,22.87666667,17.363,646.032782,0.646032782,B,7/7/24,20:29:07,20.48333333
254,1,7/7/24 20:54,7/7/24 21:09,43.64826466,28,0.953927718,21.67857143,16.88678571,618.6872946,0.618687295,B,7/7/24,20:54:15,20.9
255,1,7/7/24 21:19,7/7/24 21:34,38.83294137,29,0.877077545,21.07586207,16.70413793,551.5605889,0.551560589,B,7/7/24,21:19:22,21.31666667
256,1,7/7/24 21:44,7/7/24 21:59,30.63463051,29,0.890439272,20.63793103,16.19586207,435.7651344,0.435765134,B,7/7/24,21:44:30,21.73333333
257,1,7/7/24 22:09,7/7/24 22:24,32.87722577,29,0.921239672,20.46896552,16.31551724,467.9342599,0.46793426,B,7/7/24,22:09:37,22.15
258,1,7/7/24 22:34,7/7/24 22:49,31.64640902,29,0.911858232,20.17931034,16.18310345,450.8610926,0.450861093,B,7/7/24,22:34:45,22.56666667
259,1,7/7/24 22:59,7/7/24 23:14,11.41638962,29,0.569230343,20.06551724,16.21034483,162.7105136,0.162710514,B,7/7/24,22:59:52,22.98333333
260,1,7/7/24 23:25,7/7/24 23:39,15.89626757,30,0.741083229,19.69666667,16.149,226.8447135,0.226844714,B,7/7/24,23:25:00,23.41666667
261,1,7/7/24 23:50,7/8/24 0:04,12.96554762,30,0.745800599,19.33666667,16.04233333,185.2501528,0.185250153,B,7/7/24,23:50:07,23.83333333
262,1,7/8/24 0:15,7/8/24 0:30,6.205439135,30,0.61837163,18.93,16.03066667,88.78599863,0.088785999,B,7/8/24,0:15:15,0.25
263,1,7/8/24 0:40,7/8/24 0:55,31.2865576,29,0.93506344,18.89310345,16.09482759,447.6974388,0.447697439,B,7/8/24,0:40:22,0.666666667
264,1,7/8/24 1:05,7/8/24 1:20,13.55936219,29,0.711698098,18.5862069,16.03931034,194.2328636,0.194232864,B,7/8/24,1:05:30,1.083333333
265,1,7/8/24 1:30,7/8/24 1:45,15.01615725,30,0.495368457,18.37,16.03166667,215.2604461,0.215260446,B,7/8/24,1:30:37,1.5
266,1,7/8/24 1:55,7/8/24 2:10,3.589008717,29,0.016940272,18.33448276,15.91896552,51.45562489,0.051455625,B,7/8/24,1:55:45,1.916666667
267,1,7/8/24 2:20,7/8/24 2:35,17.17297126,29,0.887864598,18.11724138,15.82068966,246.3925567,0.246392557,B,7/8/24,2:20:53,2.333333333
268,1,7/8/24 2:46,7/8/24 3:00,3.191739098,30,0.043016633,17.92,15.83933333,45.82513164,0.045825132,B,7/8/24,2:46:00,2.766666667
269,1,7/8/24 3:11,7/8/24 3:25,6.192976645,30,0.274197759,17.71,15.885,88.97934939,0.088979349,B,7/8/24,3:11:08,3.183333333
270,1,7/8/24 3:36,7/8/24 3:51,18.45751923,30,0.801438423,17.65,15.68966667,265.2483621,0.265248362,B,7/8/24,3:36:15,3.6
271,1,7/8/24 4:01,7/8/24 4:16,24.34112268,30,0.835554422,17.41,15.554,350.0890779,0.350089078,B,7/8/24,4:01:23,4.016666667
272,1,7/8/24 4:26,7/8/24 4:41,23.12561825,30,0.837126249,17.23333333,15.40266667,332.8092968,0.332809297,B,7/8/24,4:26:31,4.433333333
273,1,7/8/24 4:51,7/8/24 5:06,12.33131083,30,0.857908848,17.00666667,15.22933333,177.6030727,0.177603073,B,7/8/24,4:51:39,4.85
274,1,7/8/24 5:16,7/8/24 5:31,7.172822283,30,0.516539896,17.01333333,15.196,103.3049954,0.103304995,B,7/8/24,5:16:48,5.266666667
275,1,7/8/24 5:41,7/8/24 5:56,13.68819891,30,0.752124781,17.01666667,15.18833333,197.1390096,0.19713901,B,7/8/24,5:41:55,5.683333333
276,1,7/8/24 6:07,7/8/24 6:21,7.308392682,30,0.479533176,17.10666667,15.186,105.2236722,0.105223672,B,7/8/24,6:07:03,6.116666667
277,1,7/8/24 6:32,7/8/24 6:46,10.10753688,29,0.545005268,17.14827586,15.14517241,145.5039093,0.145503909,B,7/8/24,6:32:10,6.533333333
278,1,7/8/24 6:57,7/8/24 7:12,18.02647426,29,0.772890657,17.35862069,15.07310345,259.3137538,0.259313754,B,7/8/24,6:57:18,6.95
279,1,7/8/24 7:22,7/8/24 7:37,26.41118404,30,0.774283979,17.43,15.004,379.8358354,0.379835835,B,7/8/24,7:22:26,7.366666667
280,1,7/8/24 7:47,7/8/24 8:02,23.41755774,30,0.776752899,17.43666667,14.906,336.7748878,0.336774888,B,7/8/24,7:47:34,7.783333333
281,1,7/8/24 8:12,7/8/24 8:27,50.73349245,30,0.95964513,17.39333333,14.78833333,729.7223172,0.729722317,B,7/8/24,8:12:41,8.2
282,1,7/8/24 8:37,7/8/24 8:52,107.6024711,29,0.987825889,16.95862069,13.82586207,1550.013192,1.550013192,B,7/8/24,8:37:49,8.616666667
283,1,7/8/24 9:02,7/8/24 9:17,73.97299591,30,0.965629276,17.18666667,14.566,1064.743764,1.064743764,B,7/8/24,9:02:57,9.033333333
284,1,7/8/24 9:28,7/8/24 9:42,86.9313567,29,0.979786576,17.45517241,14.38965517,1250.106177,1.250106177,B,7/8/24,9:28:04,9.466666667
285,1,7/8/24 9:53,7/8/24 10:08,92.86584767,30,0.984413117,17.80333333,14.514,1333.848405,1.333848405,B,7/8/24,9:53:12,9.883333333
286,1,7/8/24 10:18,7/8/24 10:33,93.75743613,30,0.99293988,17.65333333,14.43733333,1347.349067,1.347349067,B,7/8/24,10:18:19,10.3
287,1,7/8/24 10:43,7/8/24 10:58,81.87252848,29,0.967464325,17.15862069,14.50931034,1178.560969,1.178560969,B,7/8/24,10:43:27,10.71666667
288,1,7/8/24 11:08,7/8/24 11:22,88.59402964,28,0.986623958,16.89285714,14.245,1276.486025,1.276486025,B,7/8/24,11:08:35,11.13333333
289,1,7/8/24 11:33,7/8/24 11:48,95.89309431,29,0.992507011,16.82068966,14.28034483,1381.996728,1.381996728,B,7/8/24,11:33:43,11.55
290,1,7/8/24 11:58,7/8/24 12:13,98.28269018,29,0.984600597,17.16896552,14.37448276,1414.736021,1.414736021,B,7/8/24,11:58:50,11.96666667
291,1,7/8/24 12:23,7/8/24 12:38,110.7542687,30,0.984690857,17.91666667,14.30466667,1590.163516,1.590163516,B,7/8/24,12:23:58,12.38333333
292,1,7/8/24 12:49,7/8/24 13:03,121.8013098,29,0.99176196,18.13793103,14.25689655,1747.443938,1.747443938,B,7/8/24,12:49:59,12.81666667
293,1,7/8/24 13:14,7/8/24 13:29,126.9753773,29,0.990593699,17.91724138,14.27448276,1823.055817,1.823055817,B,7/8/24,13:14:13,13.23333333
294,1,7/8/24 13:39,7/8/24 13:54,111.0323586,29,0.987522129,18.24137931,14.33827586,1592.379763,1.592379763,B,7/8/24,13:39:21,13.65
295,1,7/8/24 14:04,7/8/24 14:19,98.90061123,29,0.985531124,18.20344828,14.39827586,1418.575963,1.418575963,B,7/8/24,14:04:29,14.06666667
296,1,7/8/24 14:29,7/8/24 14:44,104.2332336,30,0.976982875,18.24,14.45666667,1494.876625,1.494876625,B,7/8/24,14:29:36,14.48333333
297,1,7/8/24 14:54,7/8/24 15:09,101.6751309,30,0.990819284,17.37666667,14.44966667,1462.522386,1.462522386,B,7/8/24,14:54:44,14.9
298,1,7/8/24 15:19,7/8/24 15:34,106.0321015,29,0.984332819,18.3862069,14.53862069,1519.912734,1.519912734,B,7/8/24,15:19:52,15.31666667
299,1,7/8/24 15:44,7/8/24 15:59,92.3884711,30,0.989500823,18.24333333,14.545,1324.988022,1.324988022,B,7/8/24,15:44:59,15.73333333
300,1,7/8/24 16:10,7/8/24 16:24,97.36321805,30,0.985096508,17.63333333,14.572,1399.262491,1.399262491,B,7/8/24,16:10:07,16.16666667
301,1,7/8/24 16:35,7/8/24 16:50,94.2512454,30,0.985793493,17.33,14.60033333,1355.953027,1.355953027,B,7/8/24,16:35:15,16.58333333
302,1,7/8/24 17:00,7/8/24 17:15,86.36191951,29,0.985494542,17.19655172,14.60310345,1243.023667,1.243023667,B,7/8/24,17:00:22,17
303,1,7/8/24 17:25,7/8/24 17:40,72.16713026,29,0.976826342,17.0137931,14.57862069,1039.369574,1.039369574,B,7/8/24,17:25:30,17.41666667
304,1,7/8/24 17:50,7/8/24 18:05,69.80205639,28,0.976007645,16.65,14.56607143,1006.569159,1.006569159,B,7/8/24,17:50:38,17.83333333
305,1,7/8/24 18:15,7/8/24 18:30,57.6537576,29,0.938588641,16.64482759,14.55068966,831.4014386,0.831401439,B,7/8/24,18:15:45,18.25
306,1,7/8/24 18:40,7/8/24 18:55,63.30191982,30,0.948859848,16.18333333,14.50566667,914.3073154,0.914307315,B,7/8/24,18:40:53,18.66666667
307,1,7/8/24 19:06,7/8/24 19:20,56.0368495,29,0.911624566,16.25517241,14.46551724,809.1726685,0.809172668,B,7/8/24,19:06:01,19.1
308,1,7/8/24 19:31,7/8/24 19:45,50.92931759,29,0.917301186,15.71724138,14.40586207,736.7893617,0.736789362,B,7/8/24,19:31:08,19.51666667
309,1,7/8/24 19:56,7/8/24 20:11,51.2107113,29,0.922915528,15.55172414,14.33655172,741.2850032,0.741285003,B,7/8/24,19:56:16,19.93333333
310,1,7/8/24 20:21,7/8/24 20:36,46.68215937,28,0.908695432,14.80714286,14.29571429,677.4806018,0.677480602,B,7/8/24,20:21:23,20.35
311,1,7/8/24 20:46,7/8/24 21:01,35.41744729,30,0.860305938,14.84333333,14.243,513.9354855,0.513935485,B,7/8/24,20:46:31,20.76666667
312,1,7/8/24 21:11,7/8/24 21:26,28.54805506,28,0.94270105,14.79285714,14.21107143,414.327729,0.414327729,B,7/8/24,21:11:39,21.18333333
313,1,7/8/24 21:36,7/8/24 21:51,30.35330862,27,0.839848646,14.65555556,14.1537037,440.7381538,0.440738154,B,7/8/24,21:36:46,21.6
314,1,7/8/24 22:01,7/8/24 22:16,34.10084857,29,0.918047635,14.63448276,14.10931034,495.1896929,0.495189693,B,7/8/24,22:01:54,22.01666667
315,1,7/8/24 22:27,7/8/24 22:41,29.0527764,29,0.895238878,14.55172414,14.0537931,422.0063255,0.422006325,B,7/8/24,22:27:02,22.45
316,1,7/8/24 22:52,7/8/24 23:06,10.11206569,29,0.496215688,14.47931034,14.00172414,146.9198667,0.146919867,B,7/8/24,22:52:09,22.86666667
317,1,7/8/24 23:17,7/8/24 23:32,23.37021531,29,0.719202671,14.44827586,13.96689655,339.5863453,0.339586345,B,7/8/24,23:17:17,23.28333333
318,1,7/8/24 23:42,7/8/24 23:57,29.55943368,29,0.911733443,14.76551724,13.93758621,429.0469518,0.429046952,B,7/8/24,23:42:25,23.7
319,1,7/9/24 0:07,7/9/24 0:22,23.13681581,29,0.765456523,14.63448276,13.86448276,335.9773494,0.335977349,B,7/9/24,0:07:32,0.116666667
320,1,7/9/24 0:32,7/9/24 0:47,39.49457745,29,0.925276152,14.56206897,13.82793103,573.6581594,0.573658159,B,7/9/24,0:32:40,0.533333333
321,1,7/9/24 0:57,7/9/24 1:12,36.57298736,29,0.865927941,14.40344828,13.81275862,531.5151397,0.53151514,B,7/9/24,0:57:48,0.95
322,1,7/9/24 1:22,7/9/24 1:37,24.27270098,29,0.766716776,13.9137931,13.73689655,353.3568137,0.353356814,B,7/9/24,1:22:55,1.366666667
323,1,7/9/24 1:48,7/9/24 2:02,17.47535845,29,0.584221647,14.06551724,13.68448276,254.2681578,0.254268158,B,7/9/24,1:48:03,1.8
324,1,7/9/24 2:13,7/9/24 2:27,27.30213861,29,0.731312131,14.23793103,13.64758621,397.0104377,0.397010438,B,7/9/24,2:13:11,2.216666667
325,1,7/9/24 2:38,7/9/24 2:53,37.0578531,29,0.838615356,13.81034483,13.59448276,539.6748176,0.539674818,B,7/9/24,2:38:18,2.633333333
326,1,7/9/24 3:03,7/9/24 3:18,27.47941589,29,0.741687627,13.41034483,13.57206897,400.7423028,0.400742303,B,7/9/24,3:03:26,3.05
327,1,7/9/24 3:28,7/9/24 3:43,26.47336528,29,0.936826386,13.87931034,13.51103448,385.4399161,0.385439916,B,7/9/24,3:28:33,3.466666667
328,1,7/9/24 3:53,7/9/24 4:08,38.92087312,29,0.902614025,13.75517241,13.4262069,566.9150414,0.566915041,B,7/9/24,3:53:41,3.883333333
329,1,7/9/24 4:18,7/9/24 4:33,33.02355486,29,0.749048616,13.64137931,13.35862069,481.2065304,0.48120653,B,7/9/24,4:18:49,4.3
330,1,7/9/24 4:43,7/9/24 4:58,39.53894054,29,0.958463462,13.65862069,13.29068966,576.1115878,0.576111588,B,7/9/24,4:43:57,4.716666667
331,1,7/9/24 5:09,7/9/24 5:23,40.59172271,29,0.927384098,13.74827586,13.21586207,591.2665748,0.591266575,B,7/9/24,5:09:04,5.15
332,1,7/9/24 5:34,7/9/24 5:49,29.78537053,29,0.8371198,13.61034483,13.19241379,434.0679264,0.434067926,B,7/9/24,5:34:12,5.566666667
333,1,7/9/24 5:59,7/9/24 6:14,40.2678473,29,0.943702848,13.72413793,13.15068966,586.5982982,0.586598298,B,7/9/24,5:59:19,5.983333333
334,1,7/9/24 6:24,7/9/24 6:39,44.99839096,29,0.9691754,13.74482759,13.07896552,655.4628013,0.655462801,B,7/9/24,6:24:27,6.4
335,1,7/9/24 6:49,7/9/24 7:04,45.08344624,29,0.936508979,13.93448276,13.0237931,656.2679136,0.656267914,B,7/9/24,6:49:35,6.816666667
336,1,7/9/24 7:14,7/9/24 7:29,36.90863021,29,0.903712582,13.72068966,13.0062069,537.6696638,0.537669664,B,7/9/24,7:14:42,7.233333333
337,1,7/9/24 7:39,7/9/24 7:54,41.04403061,29,0.903598251,13.90344828,12.95931034,597.5317933,0.597531793,B,7/9/24,7:39:50,7.65
338,1,7/9/24 8:05,7/9/24 8:19,39.72742303,28,0.861320881,14.09285714,12.92285714,577.9828345,0.577982835,B,7/9/24,8:05:52,8.083333333
339,1,7/9/24 8:30,7/9/24 8:44,48.18597548,29,0.875309913,14.18275862,12.88758621,700.8245331,0.700824533,B,7/9/24,8:30:05,8.5
340,1,7/9/24 8:55,7/9/24 9:10,45.42348341,29,0.923235859,14.23448276,12.87137931,660.527502,0.660527502,B,7/9/24,8:55:13,8.916666667
341,1,7/9/24 9:20,7/9/24 9:35,51.34606301,28,0.943850808,14.39642857,12.85285714,746.2304304,0.74623043,B,7/9/24,9:20:21,9.333333333
342,1,7/9/24 9:45,7/9/24 10:00,51.99017346,29,0.912998341,14.64137931,12.85344828,754.9484003,0.7549484,B,7/9/24,9:45:28,9.75
343,1,7/9/24 10:10,7/9/24 10:25,51.24691049,28,0.96909972,14.73928571,12.82035714,743.9024168,0.743902417,B,7/9/24,10:10:36,10.16666667
344,1,7/9/24 10:35,7/9/24 10:50,63.12567716,29,0.967786378,15.08965517,12.82689655,915.2212682,0.915221268,B,7/9/24,10:35:44,10.58333333
345,1,7/9/24 11:00,7/9/24 11:15,53.17765579,29,0.968634052,14.91724138,12.82551724,771.4523359,0.771452336,B,7/9/24,11:00:51,11
346,1,7/9/24 11:25,7/9/24 11:40,61.58322889,29,0.974412475,15.04482759,12.81551724,892.997118,0.892997118,B,7/9/24,11:25:59,11.41666667
347,1,7/9/24 11:51,7/9/24 12:05,55.08470749,29,0.977702899,15.23793103,12.85,798.2294558,0.798229456,B,7/9/24,11:51:07,11.85
348,1,7/9/24 12:16,7/9/24 12:31,45.22095161,29,0.952995546,15.12068966,12.86137931,655.5608257,0.655560826,B,7/9/24,12:16:14,12.26666667
349,1,7/9/24 12:41,7/9/24 12:56,46.11545323,29,0.960598285,15.18275862,12.86034483,668.384358,0.668384358,B,7/9/24,12:41:22,12.68333333
350,1,7/9/24 13:06,7/9/24 13:20,55.16047679,27,0.959288834,15.33703704,12.90259259,799.0528259,0.799052826,B,7/9/24,13:06:30,13.1
351,1,7/9/24 13:31,7/9/24 13:46,40.17869529,27,0.953350964,15.28148148,12.90111111,582.1393449,0.582139345,B,7/9/24,13:31:37,13.51666667
352,1,7/9/24 13:56,7/9/24 14:11,44.24961077,30,0.958714271,15.56333333,12.89,640.4959641,0.640495964,B,7/9/24,13:56:45,13.93333333
353,1,7/9/24 14:21,7/9/24 14:36,48.80852845,27,0.93023204,15.46296296,12.94111111,706.7302231,0.706730223,B,7/9/24,14:21:52,14.35
354,1,7/9/24 14:47,7/9/24 15:01,52.54879608,28,0.952984792,15.57857143,12.9525,760.5833116,0.760583312,B,7/9/24,14:47:00,14.78333333
355,1,7/9/24 15:12,7/9/24 15:26,61.25523087,30,0.963803229,15.82666667,12.98166667,885.8377572,0.885837757,B,7/9/24,15:12:08,15.2
356,1,7/9/24 15:37,7/9/24 15:52,50.59866768,30,0.964765599,15.97333333,13.01933333,731.3575056,0.731357506,B,7/9/24,15:37:15,15.61666667
357,1,7/9/24 16:02,7/9/24 16:17,40.09892403,30,0.935001808,15.85,13.063,579.8406521,0.579840652,B,7/9/24,16:02:23,16.03333333
358,1,7/9/24 16:27,7/9/24 16:42,58.71613846,28,0.965867761,16.15357143,13.13535714,848.1593898,0.84815939,B,7/9/24,16:27:31,16.45
359,1,7/9/24 16:52,7/9/24 17:07,52.41044043,30,0.9774499,16.56333333,13.18,756.0022879,0.756002288,B,7/9/24,16:52:38,16.86666667
360,1,7/9/24 17:17,7/9/24 17:32,41.42798632,30,0.909288604,16.05666667,13.17666667,598.6311444,0.598631144,B,7/9/24,17:17:48,17.28333333
361,1,7/9/24 17:42,7/9/24 17:57,44.14712029,30,0.957771716,16.08333333,13.22733333,637.8636014,0.637863601,B,7/9/24,17:42:55,17.7
362,1,7/9/24 18:08,7/9/24 18:22,47.40654597,29,0.979179449,16.38275862,13.26586207,684.2493431,0.684249343,B,7/9/24,18:08:03,18.13333333
363,1,7/9/24 18:33,7/9/24 18:47,31.3704764,30,0.912221465,16.47666667,13.33533333,452.643566,0.452643566,B,7/9/24,18:33:11,18.55
364,1,7/9/24 18:59,7/9/24 19:13,58.04135054,28,0.957691694,16.85357143,13.38964286,836.3882953,0.836388295,B,7/9/24,18:59:12,18.98333333
365,1,7/9/24 19:23,7/9/24 19:38,52.5298573,29,0.973231805,16.42068966,13.39206897,758.0980928,0.758098093,B,7/9/24,19:23:26,19.38333333
366,1,7/9/24 19:48,7/9/24 20:03,39.29842011,29,0.934377536,16.45172414,13.34310345,567.0844406,0.567084441,B,7/9/24,19:48:34,19.8
367,1,7/9/24 20:13,7/9/24 20:28,50.33811556,29,0.977520243,16.40344828,13.41172414,726.5106678,0.726510668,B,7/9/24,20:13:41,20.21666667
368,1,7/9/24 20:38,7/9/24 20:53,48.73208911,30,0.9694576,16.17666667,13.41833333,703.8827946,0.703882795,B,7/9/24,20:38:49,20.63333333
369,1,7/9/24 21:03,7/9/24 21:18,52.27089946,28,0.981164073,15.96428571,13.44571429,755.5517316,0.755551732,B,7/9/24,21:03:57,21.05
370,1,7/9/24 21:29,7/9/24 21:43,40.50764479,27,0.867971529,15.9,13.45555556,585.649535,0.585649535,B,7/9/24,21:29:04,21.48333333
