   2017      3     11   12.00      1656.00   0.30963E+02   0.00000E+00   0.30963E+02   0.30221E+02   0.31052E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13116E+02   0.74708E+02  -0.16060E+03  -0.11605E+02   0.64138E-03   0.65957E-29   0.15380E-05       0.25     252.32     0.0000  0.00   0.62700E-02   0.37521E+00    31.0433    31.0512    29.2958    23.2947    21.5315
   2017      3     12   12.00      1680.00   0.30913E+02   0.00000E+00   0.30913E+02   0.30224E+02   0.31002E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15783E+02   0.78057E+02  -0.16740E+03  -0.11450E+02   0.69695E-03   0.69477E-28   0.19069E-05       0.24     245.77     0.0000  0.00  -0.20805E-01   0.78600E-01    30.9926    31.0012    29.4668    23.4082    21.6097
   2017      3     13   12.00      1704.00   0.30792E+02   0.00000E+00   0.30792E+02   0.30165E+02   0.30883E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16866E+02   0.83961E+02  -0.17595E+03  -0.11528E+02   0.73032E-03   0.91060E-27   0.18036E-05       0.24     257.58     0.0000  0.00  -0.31807E-01  -0.49216E+00    30.8732    30.8821    29.5922    23.5123    21.7088
   2017      3     14   12.00      1728.00   0.30747E+02   0.00000E+00   0.30747E+02   0.30161E+02   0.30836E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15523E+02   0.84623E+02  -0.17736E+03  -0.11439E+02   0.60328E-03   0.19439E-26   0.55827E-06       0.24     265.32     0.0000  0.00  -0.34501E-01  -0.12124E+00    30.8266    30.8355    29.7212    23.6385    21.8391
   2017      3     15   12.00      1752.00   0.30642E+02   0.00000E+00   0.30642E+02   0.30107E+02   0.30729E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17281E+02   0.84080E+02  -0.17928E+03  -0.10855E+02   0.78700E-03   0.54852E-25   0.16310E-05       0.24     237.36     0.0000  0.00  -0.46375E-01  -0.46863E+00    30.7185    30.7279    29.8247    23.7707    21.9260
   2017      3     16   12.00      1776.00   0.30337E+02   0.00000E+00   0.30337E+02   0.29880E+02   0.30426E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17082E+02   0.78557E+02  -0.16886E+03  -0.10968E+02   0.83442E-03   0.54464E-24   0.21075E-05       0.24     233.85     0.0000  0.00  -0.54950E-01  -0.50129E+00    30.4165    30.4252    29.8069    23.8530    21.9532
   2017      3     17   12.00      1800.00   0.30316E+02   0.00000E+00   0.30316E+02   0.29883E+02   0.30401E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16362E+02   0.75128E+02  -0.16211E+03  -0.10859E+02   0.73612E-03   0.34789E-24   0.14158E-05       0.24     234.80     0.0000  0.00  -0.23091E-01  -0.50575E+00    30.3919    30.4002    29.8753    23.9978    22.0381
   2017      3     18   12.00      1824.00   0.30140E+02   0.00000E+00   0.30140E+02   0.29755E+02   0.30225E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17007E+02   0.73085E+02  -0.15858E+03  -0.10467E+02   0.63569E-03   0.23491E-23   0.88701E-06       0.24     209.51     0.0000  0.00  -0.58029E-03  -0.44934E+00    30.2153    30.2241    29.8578    24.1052    22.0538
   2017      3     19   12.00      1848.00   0.29917E+02   0.00000E+00   0.29917E+02   0.29580E+02   0.30006E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16297E+02   0.72370E+02  -0.15568E+03  -0.10419E+02   0.49755E-03   0.59842E-23   0.27964E-06       0.24     201.78     0.0000  0.00  -0.21825E-01  -0.93349E-01    29.9963    30.0050    29.7704    24.1866    22.0624
   2017      3     20   12.00      1872.00   0.29716E+02   0.00000E+00   0.29716E+02   0.29423E+02   0.29811E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14560E+02   0.68280E+02  -0.15104E+03  -0.10666E+02   0.47350E-03   0.16982E-22   0.30008E-06       0.23     211.49     0.0000  0.00  -0.47755E-02   0.15717E+00    29.8012    29.8094    29.6716    24.2950    22.0837
   2017      3     21   12.00      1896.00   0.29750E+02   0.00000E+00   0.29750E+02   0.29455E+02   0.29836E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13594E+02   0.63942E+02  -0.14276E+03  -0.10730E+02   0.48308E-03   0.16202E-23   0.36006E-06       0.23     227.08     0.0000  0.00   0.18845E-01   0.19963E+00    29.8277    29.8349    29.6766    24.4225    22.1583
   2017      3     22   12.00      1920.00   0.29901E+02   0.00000E+00   0.29901E+02   0.29593E+02   0.29988E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13272E+02   0.63919E+02  -0.14110E+03  -0.10488E+02   0.39261E-03   0.54102E-25   0.13211E-06       0.23     229.40     0.0000  0.00   0.14680E-01   0.74791E-01    29.9807    29.9875    29.7521    24.5338    22.2466
   2017      3     23   12.00      1944.00   0.29950E+02   0.00000E+00   0.29950E+02   0.29644E+02   0.30036E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14040E+02   0.65385E+02  -0.14714E+03  -0.97634E+01   0.60894E-03   0.30836E-23   0.10254E-05       0.23     203.39     0.0000  0.00  -0.11545E-01   0.34913E+00    30.0272    30.0353    29.8032    24.6186    22.3100
   2017      3     24   12.00      1968.00   0.29810E+02   0.00000E+00   0.29810E+02   0.29524E+02   0.29886E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12914E+02   0.64411E+02  -0.14530E+03  -0.10186E+02   0.81896E-03   0.14504E-22   0.20183E-05       0.23     220.16     0.0000  0.00  -0.56516E-01   0.34441E+00    29.8782    29.8848    29.7429    24.6706    22.3377
   2017      3     25   12.00      1992.00   0.29991E+02   0.00000E+00   0.29991E+02   0.29689E+02   0.30072E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13864E+02   0.69513E+02  -0.15035E+03  -0.98723E+01   0.73696E-03   0.37336E-24   0.17714E-05       0.23     232.43     0.0000  0.00  -0.12946E-01  -0.49792E+00    30.0640    30.0671    29.8367    24.8060    22.4825
   2017      3     26   12.00      2016.00   0.29962E+02   0.00000E+00   0.29962E+02   0.29677E+02   0.30041E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14096E+02   0.70955E+02  -0.15225E+03  -0.98174E+01   0.87939E-03   0.59151E-23   0.30991E-05       0.23     231.80     0.0000  0.00   0.17251E-01  -0.83443E+00    30.0324    30.0399    29.8682    24.8765    22.5547
   2017      3     27   12.00      2040.00   0.30181E+02   0.00000E+00   0.30181E+02   0.29868E+02   0.30255E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11900E+02   0.69569E+02  -0.15146E+03  -0.98797E+01   0.91682E-03   0.31268E-25   0.39155E-05       0.23     257.30     0.0000  0.00   0.23890E-01  -0.89000E+00    30.2473    30.2527    29.9871    24.9911    22.7162
   2017      3     28   12.00      2064.00   0.30382E+02   0.00000E+00   0.30382E+02   0.30050E+02   0.30456E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12630E+02   0.69044E+02  -0.14847E+03  -0.90796E+01   0.10118E-02   0.72162E-25   0.50344E-05       0.22     227.79     0.0000  0.00   0.43268E-01  -0.10207E+01    30.4479    30.4537    30.1204    25.0864    22.8305
   2017      3     29   12.00      2088.00   0.30333E+02   0.00000E+00   0.30333E+02   0.30034E+02   0.30421E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14005E+02   0.68628E+02  -0.14647E+03  -0.89888E+01   0.54173E-03   0.17061E-24   0.69445E-06       0.22     214.74     0.0000  0.00   0.18988E-01  -0.28304E+00    30.4121    30.4199    30.1592    25.1426    22.8663
   2017      3     30   12.00      2112.00   0.30292E+02   0.00000E+00   0.30292E+02   0.30023E+02   0.30391E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16028E+02   0.69219E+02  -0.15107E+03  -0.86217E+01   0.35028E-03   0.49206E-24   0.81176E-07       0.22     200.77     0.0000  0.00   0.98595E-02  -0.66078E-01    30.3818    30.3902    30.1881    25.2451    22.9243
   2017      3     31   12.00      2136.00   0.29973E+02   0.00000E+00   0.29973E+02   0.29743E+02   0.30059E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16937E+02   0.68572E+02  -0.15100E+03  -0.83148E+01   0.52088E-03   0.11962E-21   0.29688E-06       0.22     164.98     0.0000  0.00   0.17939E-01  -0.20478E+00    30.0481    30.0572    30.0022    25.3098    22.8908
   2017      4      1   12.00      2160.00   0.29570E+02   0.00000E+00   0.29570E+02   0.29396E+02   0.29664E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15165E+02   0.65310E+02  -0.14325E+03  -0.87526E+01   0.31531E-03   0.26861E-21   0.97410E-07       0.22     169.46     0.0000  0.00   0.71719E-02  -0.90116E-01    29.6535    29.6621    29.6580    25.3949    22.8452
   2017      4      2   12.00      2184.00   0.29416E+02   0.00000E+00   0.29416E+02   0.29253E+02   0.29503E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13687E+02   0.64031E+02  -0.13625E+03  -0.88258E+01   0.50443E-03   0.58323E-21   0.74765E-06       0.22     186.88     0.0000  0.00   0.52956E-02  -0.30555E+00    29.4943    29.5020    29.4986    25.4431    22.8795
   2017      4      3   12.00      2208.00   0.29366E+02   0.00000E+00   0.29366E+02   0.29195E+02   0.29440E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13554E+02   0.64865E+02  -0.13736E+03  -0.85562E+01   0.97370E-03   0.13968E-20   0.42615E-05       0.22     185.64     0.0000  0.00   0.51771E-02  -0.10063E+01    29.4314    29.4391    29.4317    25.4684    22.9327
   2017      4      4   12.00      2232.00   0.29249E+02   0.00000E+00   0.29249E+02   0.29090E+02   0.29323E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13248E+02   0.61724E+02  -0.13490E+03  -0.84297E+01   0.95593E-03   0.31934E-20   0.40522E-05       0.22     182.12     0.0000  0.00  -0.27439E-01  -0.95600E+00    29.3139    29.3214    29.3192    25.5027    22.9701
   2017      4      5   12.00      2256.00   0.29196E+02   0.00000E+00   0.29196E+02   0.29039E+02   0.29267E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12787E+02   0.58818E+02  -0.12952E+03  -0.82212E+01   0.92770E-03   0.10494E-20   0.34871E-05       0.22     180.64     0.0000  0.00  -0.55167E-01  -0.74918E+00    29.2584    29.2657    29.2596    25.5303    23.0164
   2017      4      6   12.00      2280.00   0.29139E+02   0.00000E+00   0.29139E+02   0.28989E+02   0.29212E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12931E+02   0.56672E+02  -0.12836E+03  -0.80245E+01   0.85347E-03   0.88194E-21   0.25480E-05       0.21     177.39     0.0000  0.00  -0.59192E-01  -0.52644E+00    29.2032    29.2104    29.2049    25.5609    23.0606
   2017      4      7   12.00      2304.00   0.29171E+02   0.00000E+00   0.29171E+02   0.29013E+02   0.29241E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10676E+02   0.53375E+02  -0.12718E+03  -0.82642E+01   0.70771E-03   0.48217E-22   0.13393E-05       0.21     209.20     0.0000  0.00  -0.34411E-01  -0.42553E+00    29.2336    29.2377    29.2148    25.5861    23.1500
   2017      4      8   12.00      2328.00   0.29547E+02   0.00000E+00   0.29547E+02   0.29324E+02   0.29613E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.95872E+01   0.58472E+02  -0.13360E+03  -0.82573E+01   0.79483E-03   0.54309E-31   0.20972E-05       0.21     240.47     0.0000  0.00  -0.54562E-01  -0.38876E+00    29.6070    29.5951    29.3878    25.6724    23.3477
   2017      4      9   12.00      2352.00   0.29857E+02   0.00000E+00   0.29857E+02   0.29611E+02   0.29932E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11156E+02   0.66441E+02  -0.14780E+03  -0.80306E+01   0.78671E-03   0.70732E-29   0.18110E-05       0.21     246.64     0.0000  0.00  -0.58085E-01   0.18427E+00    29.9244    29.9255    29.6071    25.7626    23.5272
   2017      4     10   12.00      2376.00   0.30039E+02   0.00000E+00   0.30039E+02   0.29798E+02   0.30122E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11114E+02   0.75421E+02  -0.16843E+03  -0.79180E+01   0.88950E-03   0.90442E-26   0.27173E-05       0.21     255.16     0.0000  0.00  -0.62465E-01   0.49271E+00    30.1129    30.1209    29.8168    25.8582    23.7090
   2017      4     11   12.00      2400.00   0.30055E+02   0.00000E+00   0.30055E+02   0.29838E+02   0.30138E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.98321E+01   0.83666E+02  -0.18094E+03  -0.76678E+01   0.12033E-02   0.41549E-23   0.78480E-05       0.21     250.15     0.0000  0.00  -0.12021E+00   0.80651E+00    30.1281    30.1371    29.9504    25.9512    23.8688
   2017      4     12   12.00      2424.00   0.29987E+02   0.00000E+00   0.29987E+02   0.29799E+02   0.30073E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.96637E+01   0.80256E+02  -0.17024E+03  -0.75536E+01   0.92882E-03   0.25172E-22   0.41543E-05       0.21     239.94     0.0000  0.00  -0.64557E-01   0.70371E+00    30.0634    30.0720    29.9899    26.0363    23.9844
   2017      4     13   12.00      2448.00   0.30040E+02   0.00000E+00   0.30040E+02   0.29853E+02   0.30123E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.93319E+01   0.75758E+02  -0.16022E+03  -0.76219E+01   0.81871E-03   0.14334E-22   0.24989E-05       0.21     236.95     0.0000  0.00  -0.39886E-01   0.59041E+00    30.1141    30.1221    30.0470    26.1214    24.0754
   2017      4     14   12.00      2472.00   0.30099E+02   0.00000E+00   0.30099E+02   0.29909E+02   0.30175E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.92095E+01   0.76339E+02  -0.15970E+03  -0.75133E+01   0.10929E-02   0.29927E-22   0.54759E-05       0.20     228.52     0.0000  0.00  -0.10600E+00   0.44450E+00    30.1661    30.1742    30.1073    26.1989    24.1564
   2017      4     15   12.00      2496.00   0.30148E+02   0.00000E+00   0.30148E+02   0.29952E+02   0.30215E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.90687E+01   0.70802E+02  -0.14992E+03  -0.77002E+01   0.12725E-02   0.28855E-22   0.10105E-04       0.20     231.17     0.0000  0.00  -0.15365E+00   0.47168E+00    30.2072    30.2142    30.1507    26.2641    24.2176
   2017      4     16   12.00      2520.00   0.30371E+02   0.00000E+00   0.30371E+02   0.30150E+02   0.30439E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.94030E+01   0.72333E+02  -0.15310E+03  -0.78046E+01   0.12821E-02   0.15026E-24   0.10994E-04       0.20     243.02     0.0000  0.00  -0.13513E+00   0.10460E+01    30.4310    30.4367    30.2826    26.3518    24.3215
   2017      4     17   12.00      2544.00   0.30472E+02   0.00000E+00   0.30472E+02   0.30267E+02   0.30556E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.98022E+01   0.79401E+02  -0.16597E+03  -0.76645E+01   0.88464E-03   0.20085E-23   0.29826E-05       0.20     241.23     0.0000  0.00  -0.29311E-01   0.73019E+00    30.5469    30.5551    30.4158    26.4319    24.4220
   2017      4     18   12.00      2568.00   0.30479E+02   0.00000E+00   0.30479E+02   0.30291E+02   0.30567E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10490E+02   0.81344E+02  -0.17289E+03  -0.77101E+01   0.66090E-03   0.10671E-22   0.93216E-06       0.20     243.61     0.0000  0.00   0.34579E-01   0.12257E+00    30.5570    30.5657    30.4812    26.5151    24.5150
   2017      4     19   12.00      2592.00   0.30461E+02   0.00000E+00   0.30461E+02   0.30283E+02   0.30543E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12543E+02   0.75637E+02  -0.16479E+03  -0.73218E+01   0.75188E-03   0.89861E-22   0.13263E-05       0.20     220.07     0.0000  0.00   0.41639E-01  -0.39815E+00    30.5336    30.5421    30.4985    26.6156    24.5830
   2017      4     20   12.00      2616.00   0.30279E+02   0.00000E+00   0.30279E+02   0.30129E+02   0.30361E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13698E+02   0.65811E+02  -0.14859E+03  -0.71547E+01   0.84392E-03   0.24759E-20   0.26914E-05       0.20     177.14     0.0000  0.00  -0.15838E-02  -0.72975E+00    30.3508    30.3592    30.3516    26.6978    24.5292
   2017      4     21   12.00      2640.00   0.29847E+02   0.00000E+00   0.29847E+02   0.29753E+02   0.29928E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17195E+02   0.65382E+02  -0.14505E+03  -0.68947E+01   0.80781E-03   0.33888E-17   0.23794E-05       0.20     108.15     0.0000  0.00  -0.31858E-01  -0.66264E+00    29.9154    29.9251    29.9272    26.9533    24.3516
   2017      4     22   12.00      2664.00   0.29081E+02   0.00000E+00   0.29081E+02   0.29057E+02   0.29169E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15936E+02   0.59077E+02  -0.13253E+03  -0.69800E+01   0.37169E-03   0.18521E-16   0.11750E-06       0.20     129.89     0.0000  0.00  -0.74228E-02   0.57311E-01    29.1584    29.1669    29.1678    27.0332    24.1551
   2017      4     23   12.00      2688.00   0.29148E+02   0.00000E+00   0.29148E+02   0.29096E+02   0.29221E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12804E+02   0.56044E+02  -0.12724E+03  -0.68043E+01   0.56836E-03   0.19221E-22   0.63131E-06       0.19     210.20     0.0000  0.00   0.16262E-02   0.37053E+00    29.2138    29.2193    29.1908    27.0029    24.3537
   2017      4     24   12.00      2712.00   0.29450E+02   0.00000E+00   0.29450E+02   0.29362E+02   0.29527E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12838E+02   0.60676E+02  -0.13348E+03  -0.61302E+01   0.50012E-03   0.78495E-28   0.37248E-06       0.19     224.44     0.0000  0.00  -0.15826E-01   0.13776E+00    29.5205    29.5228    29.4125    27.0161    24.5740
   2017      4     25   12.00      2736.00   0.29695E+02   0.00000E+00   0.29695E+02   0.29583E+02   0.29769E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12615E+02   0.62629E+02  -0.14166E+03  -0.55193E+01   0.83756E-03   0.55691E-25   0.26350E-05       0.19     213.68     0.0000  0.00  -0.54141E-01  -0.52937E+00    29.7615    29.7676    29.6354    27.0464    24.7683
   2017      4     26   12.00      2760.00   0.29722E+02   0.00000E+00   0.29722E+02   0.29620E+02   0.29795E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12092E+02   0.58545E+02  -0.13867E+03  -0.52824E+01   0.96042E-03   0.26660E-22   0.41769E-05       0.19     196.30     0.0000  0.00  -0.44372E-01  -0.91659E+00    29.7863    29.7937    29.7413    27.0558    24.8617
   2017      4     27   12.00      2784.00   0.29725E+02   0.00000E+00   0.29725E+02   0.29639E+02   0.29810E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13086E+02   0.59731E+02  -0.13852E+03  -0.52742E+01   0.55313E-03   0.63312E-22   0.68711E-06       0.19     189.44     0.0000  0.00  -0.18125E-01  -0.12117E+00    29.8011    29.8087    29.7854    27.0851    24.9443
   2017      4     28   12.00      2808.00   0.29689E+02   0.00000E+00   0.29689E+02   0.29600E+02   0.29762E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13409E+02   0.64054E+02  -0.14505E+03  -0.57273E+01   0.11799E-02   0.48766E-20   0.11687E-04       0.19     203.08     0.0000  0.00   0.13473E-01   0.15224E+01    29.7528    29.7605    29.7559    27.1116    25.0073
   2017      4     29   12.00      2832.00   0.29802E+02   0.00000E+00   0.29802E+02   0.29702E+02   0.29870E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11939E+02   0.69151E+02  -0.15369E+03  -0.60650E+01   0.17914E-02   0.94477E-21   0.43514E-04       0.19     231.78     0.0000  0.00   0.32884E-01   0.34177E+01    29.8610    29.8690    29.8475    27.1659    25.1568
   2017      4     30   12.00      2856.00   0.29966E+02   0.00000E+00   0.29966E+02   0.29855E+02   0.30034E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11465E+02   0.68670E+02  -0.15343E+03  -0.60443E+01   0.16545E-02   0.12739E-21   0.33306E-04       0.19     230.41     0.0000  0.00  -0.30528E-01   0.29634E+01    30.0253    30.0331    29.9954    27.2346    25.2926
   2017      5      1   12.00      2880.00   0.30045E+02   0.00000E+00   0.30045E+02   0.29939E+02   0.30119E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12782E+02   0.70725E+02  -0.15572E+03  -0.59638E+01   0.12704E-02   0.55613E-21   0.11381E-04       0.19     215.27     0.0000  0.00  -0.45502E-01   0.16496E+01    30.1101    30.1182    30.0918    27.2845    25.3696
